host;consumer_group;time;cpu;dbtime;iowait;oth_wait;pxqry;pxqtime;pxrel;read;reqs;write;yields
1;adw_unload_group;2019-01-03 20:00:00;13.6;15.7;2.1;0.0;26.0;0.0;375.0;2110.3;1999.0;6325.1;9711.0
1;adw_unload_group;2019-01-03 21:00:00;21.3;23.1;1.5;0.8;22.0;0.0;186.0;1052.4;965.0;4268.0;10340.0
1;adw_unload_group;2019-01-03 22:00:00;16.5;16.9;0.6;0.0;27.0;0.0;248.0;662.6;870.0;1269.6;5339.0
1;adw_unload_group;2019-01-03 23:00:00;0.8;1.0;0.2;0.0;25.0;0.0;172.0;19.1;1176.0;869.8;47.0
1;adw_unload_group;2019-01-04 00:00:00;0.9;1.5;0.6;0.0;0.0;0.0;0.0;17.7;765.0;1049.0;126.0
1;adw_unload_group;2019-01-04 01:00:00;1.0;1.5;0.5;0.0;0.0;0.0;0.0;14.8;464.0;1036.0;135.0
1;adw_unload_group;2019-01-04 02:00:00;31.5;38.0;2.0;4.5;34.0;0.0;388.0;4631.0;1234.0;1443.6;39288.0
1;adw_unload_group;2019-01-04 03:00:00;32.8;54.2;5.2;19.3;30.0;0.0;429.0;3932.9;982.0;3773.7;65154.0
1;adw_unload_group;2019-01-04 04:00:00;0.5;0.7;0.0;0.2;2.0;0.0;20.0;16.0;628.0;0.1;117.0
1;adw_unload_group;2019-01-04 05:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;438.0;0.0;1.0
1;adw_unload_group;2019-01-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;737.0;0.0;0.0
1;adw_unload_group;2019-01-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;910.0;9.6;11.0
1;adw_unload_group;2019-01-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;751.0;0.0;0.0
1;adw_unload_group;2019-01-04 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;749.0;0.0;0.0
1;adw_unload_group;2019-01-04 10:00:00;12.7;13.3;0.1;0.5;4.0;0.0;79.0;5680.3;744.0;577.3;9927.0
1;adw_unload_group;2019-01-04 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;732.0;0.0;0.0
1;adw_unload_group;2019-01-04 12:00:00;7.8;18.7;4.4;6.5;4.0;0.0;126.0;750.1;894.0;27531.8;5443.0
1;adw_unload_group;2019-01-04 13:00:00;5.0;12.9;2.7;5.9;2.0;0.0;64.0;333.0;729.0;28970.6;2493.0
1;adw_unload_group;2019-01-04 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;739.0;3.6;4.0
1;adw_unload_group;2019-01-04 15:00:00;1.4;1.5;0.2;0.0;17.0;0.0;128.0;547.0;681.0;208.5;168.0
1;adw_unload_group;2019-01-04 16:00:00;1.4;1.6;0.2;0.0;15.0;0.0;110.0;582.7;578.0;166.9;218.0
1;adw_unload_group;2019-01-04 17:00:00;1.4;1.5;0.1;0.0;30.0;0.0;222.0;498.1;715.0;125.5;218.0
1;adw_unload_group;2019-01-04 18:00:00;1.6;1.8;0.2;0.0;21.0;0.0;159.0;775.2;613.0;273.9;245.0
1;adw_unload_group;2019-01-04 19:00:00;12.3;13.2;0.4;0.5;20.0;0.0;193.0;842.9;674.0;180.7;5871.0
1;adw_unload_group;2019-01-04 20:00:00;1.6;1.7;0.2;0.0;18.0;0.0;144.0;620.1;520.0;314.5;394.0
1;adw_unload_group;2019-01-04 21:00:00;1.4;1.5;0.2;0.0;29.0;0.0;212.0;642.8;700.0;282.8;302.0
1;adw_unload_group;2019-01-04 22:00:00;0.8;0.9;0.1;0.0;26.0;0.0;192.0;183.5;753.0;107.4;153.0
1;adw_unload_group;2019-01-04 23:00:00;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;747.0;0.0;1.0
1;adw_unload_group;2019-01-05 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;770.0;0.0;1.0
1;adw_unload_group;2019-01-05 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;508.0;0.0;1.0
1;adw_unload_group;2019-01-05 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;373.0;0.0;0.0
1;adw_unload_group;2019-01-05 03:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;717.0;0.0;1.0
1;adw_unload_group;2019-01-05 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;469.0;0.0;0.0
1;adw_unload_group;2019-01-05 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;761.0;0.0;1.0
1;adw_unload_group;2019-01-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;750.0;0.0;1.0
1;adw_unload_group;2019-01-05 07:00:00;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;894.0;2.7;5.0
1;adw_unload_group;2019-01-05 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;738.0;0.0;1.0
1;adw_unload_group;2019-01-05 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;754.0;0.0;0.0
1;adw_unload_group;2019-01-05 10:00:00;0.9;0.9;0.3;0.0;1.0;0.0;8.0;125.8;725.0;98.4;566.0
1;adw_unload_group;2019-01-05 11:00:00;1.3;1.3;0.0;0.0;1.0;0.0;32.0;148.7;797.0;0.9;674.0
1;adw_unload_group;2019-01-05 12:00:00;6.6;6.6;0.1;0.0;1.0;0.0;16.0;448.1;674.0;19.8;1006.0
1;adw_unload_group;2019-01-05 13:00:00;2.2;2.7;0.5;0.0;1.0;0.0;16.0;116.5;874.0;130.5;714.0
1;adw_unload_group;2019-01-05 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;688.0;0.0;0.0
1;adw_unload_group;2019-01-05 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;709.0;0.0;0.0
1;adw_unload_group;2019-01-05 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;645.0;0.0;0.0
1;adw_unload_group;2019-01-05 17:00:00;0.7;0.7;0.0;0.0;2.0;0.0;32.0;25.3;859.0;4.7;216.0
1;adw_unload_group;2019-01-05 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;686.0;0.0;0.0
1;adw_unload_group;2019-01-05 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;710.0;0.0;2.0
1;adw_unload_group;2019-01-05 20:00:00;0.0;0.6;0.0;0.6;0.0;0.0;0.0;0.0;750.0;0.0;0.0
1;adw_unload_group;2019-01-05 21:00:00;2.9;5.0;0.9;1.2;7.0;0.0;35.0;558.7;1727.0;865.1;832.0
1;adw_unload_group;2019-01-05 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;740.0;0.0;1.0
1;adw_unload_group;2019-01-05 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;751.0;0.0;0.0
1;adw_unload_group;2019-01-06 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;732.0;0.0;0.0
1;adw_unload_group;2019-01-06 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;739.0;0.0;1.0
1;adw_unload_group;2019-01-06 02:00:00;33.2;38.6;1.4;4.0;37.0;0.0;400.0;3784.7;1580.0;1677.2;40255.0
1;adw_unload_group;2019-01-06 03:00:00;31.9;43.6;3.7;8.0;27.0;0.0;405.0;3819.7;828.0;5234.7;45415.0
1;adw_unload_group;2019-01-06 04:00:00;1.3;1.5;0.1;0.1;5.0;0.0;32.0;102.6;704.0;26.3;316.0
1;adw_unload_group;2019-01-06 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;745.0;0.0;1.0
1;adw_unload_group;2019-01-06 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;763.0;0.0;0.0
1;adw_unload_group;2019-01-06 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;690.0;0.0;1.0
1;adw_unload_group;2019-01-06 18:00:00;17.7;40.6;22.5;5.0;83.0;0.0;1392.0;2293.9;2562.0;11583.0;16058.0
1;adw_unload_group;2019-01-06 19:00:00;0.9;1.5;0.3;0.3;13.0;0.0;224.0;1734.6;637.0;659.2;175.0
1;adw_unload_group;2019-01-06 20:00:00;12.6;15.8;1.9;1.3;10.0;0.0;144.0;1845.4;2501.0;5520.5;8881.0
1;adw_unload_group;2019-01-06 21:00:00;22.5;26.0;1.6;1.9;4.0;0.0;104.0;1315.3;1200.0;4938.3;12257.0
1;adw_unload_group;2019-01-06 22:00:00;14.8;17.0;0.3;1.9;1.0;0.0;32.0;395.1;891.0;356.6;4570.0
1;adw_unload_group;2019-01-06 23:00:00;4.2;4.3;0.0;0.1;26.0;0.0;204.0;173.7;1153.0;3.8;961.0
1;adw_unload_group;2019-01-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;782.0;0.0;1.0
1;adw_unload_group;2019-01-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;706.0;0.0;1.0
1;adw_unload_group;2019-01-07 02:00:00;34.7;40.5;1.6;4.2;34.0;0.0;412.0;4396.7;1594.0;1470.2;54455.0
1;adw_unload_group;2019-01-07 03:00:00;35.6;53.4;5.8;14.3;29.0;0.0;352.0;4700.2;1166.0;5530.2;63820.0
1;adw_unload_group;2019-01-07 04:00:00;1.7;1.8;0.0;0.1;7.0;0.0;56.0;189.0;426.0;22.8;353.0
1;adw_unload_group;2019-01-07 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;738.0;0.0;0.0
1;adw_unload_group;2019-01-07 06:00:00;0.0;0.3;0.0;0.3;0.0;0.0;0.0;0.0;770.0;0.0;0.0
1;adw_unload_group;2019-01-07 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;755.0;0.0;1.0
1;adw_unload_group;2019-01-07 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;746.0;0.0;1.0
1;adw_unload_group;2019-01-07 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;756.0;0.0;0.0
1;adw_unload_group;2019-01-07 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;746.0;0.0;1.0
1;adw_unload_group;2019-01-07 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;768.0;0.0;1.0
1;adw_unload_group;2019-01-07 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;728.0;0.0;0.0
1;adw_unload_group;2019-01-07 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;748.0;0.0;0.0
1;adw_unload_group;2019-01-07 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;750.0;0.0;0.0
1;adw_unload_group;2019-01-07 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;638.0;0.0;0.0
1;adw_unload_group;2019-01-07 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;695.0;0.0;0.0
1;adw_unload_group;2019-01-07 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;679.0;0.0;0.0
1;adw_unload_group;2019-01-07 18:00:00;26.1;38.6;15.6;1.2;86.0;0.0;1488.0;4190.8;2123.0;6320.1;22351.0
1;adw_unload_group;2019-01-07 19:00:00;0.5;1.2;0.1;0.6;7.0;0.0;128.0;74.8;400.0;244.6;40.0
1;adw_unload_group;2019-01-07 20:00:00;12.9;17.2;2.3;2.2;10.0;0.0;131.0;1706.4;2129.0;5222.8;9587.0
1;adw_unload_group;2019-01-07 21:00:00;23.1;25.2;1.9;1.5;3.0;0.0;80.0;1305.3;933.0;5270.3;9964.0
1;adw_unload_group;2019-01-07 22:00:00;17.3;17.5;0.2;1.8;2.0;0.0;40.0;514.0;721.0;281.3;6687.0
1;adw_unload_group;2019-01-07 23:00:00;6.6;7.4;0.1;0.7;26.0;0.0;204.0;246.3;1255.0;67.4;1819.0
1;adw_unload_group;2019-01-08 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;623.0;0.0;1.0
1;adw_unload_group;2019-01-08 01:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;603.0;0.0;1.0
1;adw_unload_group;2019-01-08 02:00:00;29.1;36.0;3.0;3.9;30.0;0.0;340.0;3524.6;1086.0;1629.9;26091.0
1;adw_unload_group;2019-01-08 03:00:00;37.2;58.4;5.9;18.7;33.0;0.0;464.0;3841.3;1189.0;3562.4;68338.0
1;adw_unload_group;2019-01-08 04:00:00;1.8;2.0;0.0;0.2;9.0;0.0;76.0;202.0;828.0;31.2;304.0
1;adw_unload_group;2019-01-08 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;707.0;0.0;0.0
1;adw_unload_group;2019-01-08 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;756.0;0.0;0.0
1;adw_unload_group;2019-01-08 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;693.0;0.0;2.0
1;adw_unload_group;2019-01-08 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;747.0;0.0;2.0
1;adw_unload_group;2019-01-08 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;762.0;0.0;0.0
1;adw_unload_group;2019-01-08 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;756.0;0.0;2.0
1;adw_unload_group;2019-01-08 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;731.0;0.0;0.0
1;adw_unload_group;2019-01-08 12:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;714.0;0.0;0.0
1;adw_unload_group;2019-01-08 13:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;735.0;0.0;0.0
1;adw_unload_group;2019-01-08 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;739.0;0.0;0.0
1;adw_unload_group;2019-01-08 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;653.0;0.0;0.0
1;adw_unload_group;2019-01-08 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;470.0;0.0;0.0
1;adw_unload_group;2019-01-08 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;689.0;0.0;0.0
1;adw_unload_group;2019-01-08 18:00:00;30.7;44.2;10.0;3.5;124.0;0.0;2064.0;3490.1;3446.0;4096.7;25709.0
1;adw_unload_group;2019-01-08 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;689.0;0.0;0.0
1;adw_unload_group;2019-01-08 20:00:00;10.6;23.1;1.9;11.6;9.0;0.0;99.0;1422.8;2041.0;6645.9;7861.0
1;adw_unload_group;2019-01-08 21:00:00;22.2;25.6;1.7;3.2;6.0;0.0;176.0;1553.6;1347.0;4989.0;10892.0
1;adw_unload_group;2019-01-08 22:00:00;15.5;16.3;0.2;1.0;2.0;0.0;64.0;513.9;618.0;368.3;5404.0
1;adw_unload_group;2019-01-08 23:00:00;6.5;6.8;0.0;0.3;25.0;0.0;172.0;211.3;926.0;3.1;2024.0
1;adw_unload_group;2019-01-09 00:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;753.0;0.0;1.0
1;adw_unload_group;2019-01-09 01:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;631.0;0.0;2.0
1;adw_unload_group;2019-01-09 02:00:00;34.2;40.7;1.2;5.7;48.0;0.0;520.0;4860.4;1550.0;1973.1;55240.0
1;adw_unload_group;2019-01-09 03:00:00;31.8;46.3;5.1;9.4;25.0;0.0;353.0;4063.8;941.0;5722.5;50939.0
1;adw_unload_group;2019-01-09 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;192.0;0.0;0.0
1;adw_unload_group;2019-01-09 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;406.0;0.0;1.0
1;adw_unload_group;2019-01-09 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;740.0;0.0;0.0
1;adw_unload_group;2019-01-09 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;739.0;0.0;1.0
1;adw_unload_group;2019-01-09 08:00:00;0.0;0.5;0.0;0.5;0.0;0.0;0.0;0.0;759.0;0.0;1.0
1;adw_unload_group;2019-01-09 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;791.0;0.0;2.0
1;adw_unload_group;2019-01-09 10:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;761.0;0.0;1.0
1;adw_unload_group;2019-01-09 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;668.0;0.0;2.0
1;adw_unload_group;2019-01-09 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;691.0;0.0;3.0
1;adw_unload_group;2019-01-09 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309.0;0.0;1.0
1;adw_unload_group;2019-01-09 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;505.0;0.0;0.0
1;adw_unload_group;2019-01-09 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0
1;adw_unload_group;2019-01-09 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;1.0
1;adw_unload_group;2019-01-09 17:00:00;31.1;36.0;3.1;5.8;38.0;0.0;408.0;5750.8;1159.0;4326.1;37503.0
1;adw_unload_group;2019-01-09 18:00:00;33.3;94.6;28.3;33.0;33.0;0.0;445.0;3620.0;587.0;3760.4;93238.0
1;adw_unload_group;2019-01-09 19:00:00;21.1;38.0;14.3;6.3;92.0;1.3;1552.0;1214.9;2212.0;7116.8;20031.0
1;adw_unload_group;2019-01-09 20:00:00;17.3;27.6;2.3;8.0;25.0;0.0;387.0;3153.4;1786.0;3782.2;16177.0
1;adw_unload_group;2019-01-09 21:00:00;25.3;27.5;1.7;5.7;6.0;0.0;160.0;1556.1;752.0;3998.5;19481.0
1;adw_unload_group;2019-01-09 22:00:00;17.6;21.3;1.3;2.4;2.0;0.0;64.0;518.9;257.0;3297.9;6030.0
1;adw_unload_group;2019-01-09 23:00:00;3.1;4.3;0.3;0.9;26.0;0.0;204.0;196.0;636.0;198.1;1062.0
1;adw_unload_group;2019-01-10 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;679.0;0.0;2.0
1;adw_unload_group;2019-01-10 01:00:00;6.3;15.4;4.5;6.2;11.0;0.0;102.0;1786.0;912.0;8060.2;3417.0
1;adw_unload_group;2019-01-10 02:00:00;34.4;46.1;2.0;10.4;45.0;0.0;494.0;4433.3;1201.0;3194.1;58890.0
1;adw_unload_group;2019-01-10 03:00:00;33.0;56.7;5.7;18.0;25.0;0.0;292.0;3622.7;726.0;4556.0;58477.0
1;adw_unload_group;2019-01-10 04:00:00;2.8;5.6;0.6;2.2;8.0;0.0;60.0;233.2;544.0;1097.1;1028.0
1;adw_unload_group;2019-01-10 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;1.0
1;adw_unload_group;2019-01-10 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;323.0;0.0;0.0
1;adw_unload_group;2019-01-10 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;1.0
1;adw_unload_group;2019-01-10 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;702.0;0.0;0.0
1;adw_unload_group;2019-01-10 09:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;131.0;0.0;0.0
1;adw_unload_group;2019-01-10 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.0;0.0;1.0
1;adw_unload_group;2019-01-10 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;271.0;0.0;0.0
1;adw_unload_group;2019-01-10 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0
1;adw_unload_group;2019-01-10 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;261.0;0.0;0.0
1;adw_unload_group;2019-01-10 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;251.0;0.0;1.0
1;adw_unload_group;2019-01-10 15:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;607.0;0.0;0.0
1;adw_unload_group;2019-01-10 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;267.0;0.0;0.0
1;adw_unload_group;2019-01-10 17:00:00;28.8;39.0;2.5;9.7;31.0;0.0;364.0;4976.8;1230.0;2240.8;49234.0
1;adw_unload_group;2019-01-10 18:00:00;29.4;69.8;34.6;20.0;46.0;0.0;684.0;3754.9;1335.0;6086.8;40136.0
1;adw_unload_group;2019-01-10 19:00:00;14.3;43.6;25.2;15.6;36.0;0.0;560.0;1087.0;1092.0;5206.2;9485.0
1;adw_unload_group;2019-01-10 20:00:00;22.1;38.2;3.9;12.2;58.0;0.0;931.0;2511.9;2956.0;4832.1;17177.0
1;adw_unload_group;2019-01-10 21:00:00;27.4;31.3;1.1;4.6;5.0;0.0;144.0;1315.7;911.0;2302.2;21322.0
1;adw_unload_group;2019-01-10 22:00:00;18.4;21.9;1.8;1.7;2.0;0.0;64.0;491.1;610.0;4294.7;7832.0
1;adw_unload_group;2019-01-10 23:00:00;9.2;11.6;0.3;2.1;26.0;0.0;204.0;304.5;448.0;213.8;3060.0
1;adw_unload_group;2019-01-11 00:00:00;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;476.0;0.0;1.0
1;adw_unload_group;2019-01-11 01:00:00;7.2;16.7;5.5;4.0;22.0;0.0;178.0;2919.8;1064.0;5612.0;2461.0
1;adw_unload_group;2019-01-11 02:00:00;34.2;45.2;1.9;9.5;28.0;0.0;312.0;4057.3;1651.0;3143.7;57673.0
1;adw_unload_group;2019-01-11 03:00:00;30.2;51.9;4.4;17.5;26.0;0.0;301.0;3649.1;1361.0;3825.5;42971.0
1;adw_unload_group;2019-01-11 04:00:00;2.8;3.4;0.1;0.5;13.0;0.0;88.0;485.8;784.0;42.5;515.0
1;adw_unload_group;2019-01-11 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458.0;0.0;0.0
1;adw_unload_group;2019-01-11 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.0;0.0;0.0
1;adw_unload_group;2019-01-11 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0
1;adw_unload_group;2019-01-11 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206.0;0.0;1.0
1;adw_unload_group;2019-01-11 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;0.0;0.0
1;adw_unload_group;2019-01-11 10:00:00;12.3;14.2;0.3;1.8;3.0;0.0;47.0;5200.0;608.0;658.4;7348.0
1;adw_unload_group;2019-01-11 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;0.0;1.0
1;adw_unload_group;2019-01-11 12:00:00;7.0;25.6;6.7;15.4;3.0;0.0;94.0;518.5;582.0;24361.7;3209.0
1;adw_unload_group;2019-01-11 13:00:00;3.7;12.7;4.3;5.0;0.0;0.0;0.0;138.4;49.0;12717.6;1046.0
1;adw_unload_group;2019-01-11 14:00:00;3.7;12.5;5.1;4.5;0.0;0.0;0.0;128.9;170.0;10927.8;1104.0
1;adw_unload_group;2019-01-11 15:00:00;1.5;7.2;1.5;4.7;0.0;0.0;0.0;43.8;558.0;3231.1;616.0
1;adw_unload_group;2019-01-11 16:00:00;2.7;6.8;3.2;1.3;0.0;0.0;0.0;115.3;227.0;7382.2;1290.0
1;adw_unload_group;2019-01-11 17:00:00;1.2;1.4;0.1;0.1;1.0;0.0;32.0;33.7;455.0;146.2;439.0
1;adw_unload_group;2019-01-11 18:00:00;0.2;0.5;0.0;0.3;0.0;0.0;0.0;18.8;355.0;4.1;39.0
1;adw_unload_group;2019-01-11 19:00:00;11.4;12.9;0.0;2.0;2.0;0.0;36.0;378.8;122.0;22.8;4290.0
1;adw_unload_group;2019-01-11 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0
1;adw_unload_group;2019-01-11 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0
1;adw_unload_group;2019-01-11 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;0.0;0.0
1;adw_unload_group;2019-01-11 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;1.0
1;adw_unload_group;2019-01-12 00:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;455.0;0.0;1.0
1;adw_unload_group;2019-01-12 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;747.0;0.0;1.0
1;adw_unload_group;2019-01-12 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;616.0;0.0;1.0
1;adw_unload_group;2019-01-12 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;690.0;0.0;0.0
1;adw_unload_group;2019-01-12 04:00:00;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;666.0;0.0;2.0
1;adw_unload_group;2019-01-12 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;571.0;0.0;0.0
1;adw_unload_group;2019-01-12 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;1.0
1;adw_unload_group;2019-01-12 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0
1;adw_unload_group;2019-01-12 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0
1;adw_unload_group;2019-01-12 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;172.0;0.0;0.0
1;adw_unload_group;2019-01-12 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0
1;adw_unload_group;2019-01-12 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0
1;adw_unload_group;2019-01-12 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.0;0.0;0.0
1;adw_unload_group;2019-01-12 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;1.0
1;adw_unload_group;2019-01-12 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;0.0;0.0
1;adw_unload_group;2019-01-12 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0
1;adw_unload_group;2019-01-12 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.0;0.0;0.0
1;adw_unload_group;2019-01-12 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.0;0.0;0.0
1;adw_unload_group;2019-01-12 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177.0;0.0;0.0
