host;time;sys_actsess_max;sys_cpu;sys_iowait;sys_oswait;sys_pga;sys_pxqct;sys_pxruns;sys_pxsrvt;sys_read;sys_redo;sys_rmwait;sys_syspct;sys_write
4;2018-12-19 17:00:00;464.7;40.5;6.9;3.0;82694.7;52.1;1085.4;940.7;15949.1;1.1;74.9;7.7;211.4
4;2018-12-19 18:00:00;803.4;39.4;10.7;0.8;71916.6;53.0;171.1;1280.3;19404.1;2.0;53.9;9.8;167.2
4;2018-12-19 19:00:00;784.9;48.8;14.2;0.8;74082.4;56.6;172.0;1399.1;19547.9;22.8;60.4;12.6;315.9
4;2018-12-19 20:00:00;1138.9;45.3;9.8;0.7;88694.0;57.6;164.7;1363.8;26219.0;36.2;54.5;8.8;291.0
4;2018-12-19 21:00:00;741.3;37.7;17.3;0.6;73969.3;48.9;184.7;1310.5;25340.9;43.9;31.1;8.6;266.7
4;2018-12-19 22:00:00;690.7;54.8;17.0;1.0;85407.1;45.5;185.8;1347.5;13541.0;29.5;15.0;12.2;297.9
4;2018-12-19 23:00:00;766.2;49.4;18.1;0.9;84220.2;43.2;244.8;1326.8;14953.7;46.2;18.8;11.7;329.5
4;2018-12-20 00:00:00;979.3;67.3;20.6;1.6;92448.8;86.1;443.7;1354.2;12942.3;19.6;25.9;14.2;256.8
4;2018-12-20 01:00:00;1014.3;67.3;16.0;1.5;93324.3;74.2;212.2;1380.3;15223.3;2.6;31.1;14.4;479.0
4;2018-12-20 02:00:00;987.4;74.3;15.7;6.6;74462.8;51.7;306.4;1364.7;15571.7;2.6;40.2;15.6;595.1
4;2018-12-20 03:00:00;896.1;72.5;42.4;6.2;69358.8;50.4;470.1;1434.1;85973.3;9.3;46.0;14.8;318.5
4;2018-12-20 04:00:00;727.6;78.7;20.5;6.7;99105.7;50.5;3818.2;1393.0;40549.0;6.6;46.2;16.5;626.1
4;2018-12-20 05:00:00;869.3;72.5;16.5;6.2;107052.1;51.4;296.8;1434.1;26216.8;5.4;50.3;13.8;626.1
4;2018-12-20 06:00:00;819.3;60.2;8.2;0.9;76043.1;45.4;257.7;1381.1;21020.8;8.4;35.4;12.2;439.8
4;2018-12-20 07:00:00;819.9;71.4;11.5;1.6;84126.4;47.9;205.1;1357.5;4860.5;10.2;40.0;14.8;350.2
4;2018-12-20 08:00:00;771.7;59.5;10.1;0.9;93492.9;45.7;310.0;1334.9;13578.0;17.0;35.0;11.9;284.0
4;2018-12-20 09:00:00;2306.8;66.7;13.0;1.5;117054.3;48.1;199.3;1417.6;16159.8;22.8;45.7;13.9;307.7
4;2018-12-20 10:00:00;1172.0;56.9;12.1;1.3;96441.9;48.4;119.3;1453.6;1554.4;12.4;48.6;12.4;195.0
4;2018-12-20 12:00:00;803.7;46.7;14.9;2.7;107913.7;54.9;169.0;1379.7;17470.4;36.3;88.9;10.6;288.6
4;2018-12-20 13:00:00;810.4;37.5;11.9;2.8;143259.3;49.6;127.7;1410.0;3556.8;6.8;90.4;6.8;133.4
4;2018-12-20 14:00:00;1066.9;51.9;7.0;7.3;166919.9;50.8;110.8;1435.9;13359.7;12.6;95.8;9.3;381.0
4;2018-12-20 15:00:00;824.1;34.9;6.0;1.1;117271.1;48.9;129.1;1390.5;16592.1;24.0;85.7;6.9;167.2
4;2018-12-20 16:00:00;746.8;34.0;7.9;2.4;101171.2;52.2;214.9;1374.6;15064.9;6.4;93.5;7.1;104.0
4;2018-12-20 17:00:00;694.8;48.2;6.7;0.7;116330.7;42.5;113.7;1364.9;4777.5;2.1;49.8;8.7;269.6
4;2018-12-20 18:00:00;689.7;37.7;7.4;0.5;78490.6;41.5;1178.6;1291.8;6958.6;3.9;58.3;8.1;96.0
4;2018-12-20 19:00:00;913.2;43.0;10.0;0.8;100216.7;44.8;856.7;1308.9;17993.4;4.7;55.9;10.2;98.0
4;2018-12-20 20:00:00;709.6;41.0;6.8;0.8;86155.3;44.2;602.9;1284.2;14695.5;4.5;40.3;7.7;157.1
4;2018-12-20 21:00:00;686.1;48.2;11.1;0.7;94782.4;39.0;1188.9;1292.0;15491.6;5.3;46.0;10.0;199.4
4;2018-12-20 22:00:00;711.5;42.3;13.4;0.5;87637.6;33.4;1622.4;1220.9;5624.7;7.1;31.3;7.9;169.3
4;2018-12-20 23:00:00;1683.7;40.1;15.5;0.6;72983.6;34.1;1469.8;1235.4;17849.2;6.7;18.9;9.3;129.2
4;2018-12-21 00:00:00;785.5;73.1;14.6;1.3;84836.3;61.7;1068.7;1325.8;27423.9;6.8;25.6;16.6;227.0
4;2018-12-21 01:00:00;745.0;77.2;10.1;4.3;102437.4;51.7;395.7;1285.0;26810.0;3.7;39.4;14.5;196.2
4;2018-12-21 02:00:00;700.2;51.9;19.0;1.1;99876.4;34.2;145.8;1369.5;29681.1;4.3;36.3;11.5;189.6
4;2018-12-21 03:00:00;928.3;48.3;44.8;0.9;88333.5;35.8;3761.1;1288.0;131276.6;17.3;44.9;10.7;267.0
4;2018-12-21 04:00:00;670.5;58.9;8.5;2.4;114064.2;36.8;226.3;1423.0;35546.2;4.4;41.0;11.7;333.1
4;2018-12-21 05:00:00;660.0;65.4;10.6;0.9;102746.3;34.6;119.2;1463.3;19568.3;6.1;33.5;13.2;287.2
4;2018-12-21 06:00:00;633.2;51.7;10.0;1.2;84581.5;35.9;127.4;1298.7;24557.3;7.1;40.9;10.6;340.5
4;2018-12-21 07:00:00;715.0;62.6;11.6;2.9;84075.1;33.8;163.1;1282.0;38165.2;16.1;35.7;12.3;544.0
4;2018-12-21 08:00:00;650.2;42.7;9.9;0.8;80357.8;42.1;314.4;1195.9;20223.4;31.1;34.7;10.9;290.4
4;2018-12-21 09:00:00;740.9;55.4;7.5;3.5;128829.3;45.7;234.5;1388.6;16380.1;20.8;57.2;11.0;462.6
4;2018-12-21 10:00:00;688.7;56.8;11.0;3.0;82974.2;48.0;145.1;1544.4;19107.0;20.1;58.2;12.0;531.1
4;2018-12-21 11:00:00;998.8;48.6;8.1;3.5;83868.0;47.4;175.5;1499.2;20806.7;18.0;78.5;9.1;437.2
4;2018-12-21 12:00:00;1080.0;60.9;8.5;5.7;82296.9;49.6;156.6;1597.3;16270.5;18.7;71.8;10.1;380.6
4;2018-12-21 13:00:00;1106.8;68.4;8.6;5.2;89391.7;45.4;216.1;1574.9;16856.3;18.4;53.0;12.6;316.5
4;2018-12-21 14:00:00;1064.5;74.6;9.7;10.5;90403.9;48.0;317.7;1638.1;14427.8;23.8;61.2;14.4;418.5
4;2018-12-21 15:00:00;1910.3;56.9;8.3;1.6;81208.6;47.5;205.7;1278.9;17081.8;29.0;51.6;10.8;443.6
4;2018-12-21 16:00:00;471.7;56.2;7.9;1.0;54408.0;38.6;273.7;1013.2;24204.9;27.7;44.0;11.2;347.2
4;2018-12-21 17:00:00;466.2;49.7;12.1;2.8;58637.6;34.4;186.8;904.5;16676.2;4.5;20.9;10.7;385.7
4;2018-12-21 18:00:00;555.7;43.3;10.8;1.1;37484.3;31.6;132.4;954.8;17054.9;5.8;15.3;9.4;607.7
4;2018-12-21 19:00:00;387.0;39.2;8.8;0.7;61940.8;28.9;122.9;815.2;12505.9;4.9;13.9;9.2;371.7
4;2018-12-21 20:00:00;527.9;34.6;13.3;0.6;48955.8;23.1;162.4;712.4;29382.9;13.3;12.0;8.1;252.8
4;2018-12-21 21:00:00;376.1;31.5;6.3;0.5;62938.4;29.1;271.3;789.9;27014.6;3.8;22.9;5.9;125.3
4;2018-12-21 22:00:00;357.7;45.8;8.5;0.7;37280.1;24.1;216.7;725.9;17821.2;3.8;10.5;8.6;293.5
4;2018-12-21 23:00:00;388.5;43.8;6.9;0.7;45867.0;21.5;165.8;691.9;17398.1;4.7;19.9;8.6;274.4
4;2018-12-22 00:00:00;457.7;47.0;7.0;0.5;94112.6;67.0;254.2;849.9;15715.5;3.6;29.6;7.9;225.2
4;2018-12-22 01:00:00;439.8;57.6;5.1;0.8;88189.3;59.5;152.9;890.0;15332.2;3.8;11.7;9.8;278.9
4;2018-12-22 02:00:00;378.3;36.8;5.8;0.5;43560.8;22.6;194.5;664.9;21868.7;4.4;9.2;7.2;840.6
4;2018-12-22 03:00:00;507.6;39.9;45.7;0.6;50551.0;29.6;233.8;799.8;99172.8;13.0;29.6;8.0;89.4
4;2018-12-22 04:00:00;394.9;58.4;5.7;1.0;96689.8;33.9;311.5;812.6;21348.6;10.2;23.0;9.7;353.3
4;2018-12-22 05:00:00;464.2;75.6;8.0;3.5;98070.4;32.5;164.8;948.8;15863.3;10.5;13.4;13.9;381.8
4;2018-12-22 06:00:00;311.9;40.2;5.9;0.5;73193.0;24.8;163.9;750.2;12324.4;16.7;9.8;6.9;362.3
4;2018-12-22 07:00:00;511.6;65.3;8.8;4.0;64331.8;28.5;218.8;1215.4;13916.2;28.3;6.6;15.0;590.5
4;2018-12-22 08:00:00;439.1;61.0;11.2;1.3;47761.0;32.3;289.4;1364.9;27268.0;35.3;6.9;13.2;452.6
4;2018-12-22 09:00:00;332.7;49.5;6.2;0.7;71808.3;25.6;156.8;1038.2;32722.3;31.5;8.2;9.5;307.9
4;2018-12-22 10:00:00;456.2;56.8;4.2;1.5;49227.7;24.9;7875.3;1007.3;13981.7;23.0;20.9;10.1;399.5
4;2018-12-22 11:00:00;539.3;64.4;5.9;5.3;69193.0;26.7;10574.1;1022.8;33018.8;19.2;44.7;9.4;638.5
4;2018-12-22 12:00:00;487.3;51.5;3.2;1.0;73862.2;25.6;8448.7;944.6;18869.2;16.6;57.2;6.8;657.9
4;2018-12-22 13:00:00;534.7;62.9;2.7;4.0;78819.8;21.7;10235.4;872.7;12987.9;19.6;44.3;8.6;700.1
4;2018-12-22 14:00:00;440.0;57.9;3.7;2.0;75683.2;17.8;9009.6;798.9;15033.6;11.7;11.8;8.6;680.8
4;2018-12-22 15:00:00;334.8;48.9;7.2;0.6;61600.2;16.2;10880.0;674.0;14777.6;15.7;4.8;8.6;887.2
4;2018-12-22 16:00:00;307.4;50.7;14.8;0.7;46369.0;16.2;12339.6;720.0;15964.7;5.1;0.3;9.0;613.3
4;2018-12-22 17:00:00;323.7;47.2;8.6;0.5;41295.4;12.7;13639.0;582.9;17760.4;5.0;3.5;6.5;635.4
4;2018-12-22 18:00:00;314.9;55.3;4.1;0.5;35414.7;11.8;14565.1;574.2;15468.1;4.2;1.0;7.3;632.0
4;2018-12-22 19:00:00;122.9;38.4;4.2;0.3;47647.7;15.5;17345.3;349.4;19421.2;4.8;0.5;5.0;605.5
4;2018-12-22 20:00:00;113.9;27.0;2.7;0.3;25997.6;10.6;14275.4;290.2;27306.1;5.7;0.1;4.3;670.8
4;2018-12-22 21:00:00;128.9;44.3;3.6;0.4;47394.0;12.0;17344.4;354.9;24704.6;2.0;0.9;6.0;702.1
4;2018-12-22 22:00:00;173.3;41.1;2.8;0.6;26039.6;9.1;17817.2;251.9;19930.6;1.3;0.8;6.4;637.4
4;2018-12-22 23:00:00;80.1;28.6;1.9;0.3;31993.4;8.6;15266.6;189.0;17916.5;1.6;0.0;4.1;747.4
4;2018-12-23 00:00:00;400.0;51.7;4.7;0.7;67675.4;59.5;12339.3;647.3;21801.6;1.8;8.2;9.4;550.4
4;2018-12-23 01:00:00;665.1;64.6;9.5;2.3;117615.4;63.4;11149.3;763.0;20239.9;1.6;8.7;11.3;864.0
4;2018-12-23 02:00:00;328.7;75.6;13.5;1.1;80257.1;59.8;12413.8;751.5;25076.5;1.0;13.3;14.9;702.5
4;2018-12-23 03:00:00;366.7;75.9;53.1;3.1;78033.4;30.4;11491.6;756.5;85918.7;6.7;8.9;12.9;576.1
4;2018-12-23 04:00:00;265.0;80.5;6.2;3.0;123935.1;33.2;17408.5;708.6;21946.6;12.1;1.1;12.1;806.4
4;2018-12-23 05:00:00;194.5;63.6;6.2;0.8;73981.3;30.1;18989.3;816.3;22134.1;11.3;2.1;10.7;645.3
4;2018-12-23 06:00:00;244.0;50.9;9.8;0.7;79190.2;25.6;13267.9;742.8;14441.6;14.1;3.5;9.8;931.8
4;2018-12-23 07:00:00;439.3;91.1;13.8;22.4;75949.1;29.8;10885.7;1167.7;16931.9;14.4;6.2;15.3;910.3
4;2018-12-23 08:00:00;1208.5;92.1;11.6;13.5;108744.6;47.0;11702.2;1439.6;34122.9;13.8;5.7;14.9;872.2
4;2018-12-23 09:00:00;356.8;82.4;8.2;5.6;78277.1;33.2;12049.6;984.6;20004.1;18.8;0.1;11.7;636.8
4;2018-12-23 10:00:00;323.1;83.1;11.9;5.4;125646.1;33.1;15548.6;922.0;27892.0;20.4;0.6;13.6;616.4
4;2018-12-23 11:00:00;315.1;95.9;10.2;16.3;96545.2;27.3;13711.2;864.6;42467.6;15.0;2.1;15.1;849.8
4;2018-12-23 12:00:00;332.7;76.9;7.5;2.5;103944.2;27.7;13511.3;702.6;21838.4;17.5;0.0;10.6;542.5
4;2018-12-23 13:00:00;178.9;62.5;7.9;0.7;85765.2;18.0;13939.0;564.0;17581.2;8.8;0.0;10.9;692.4
4;2018-12-23 14:00:00;201.8;63.1;6.7;0.9;78879.3;15.9;14340.9;535.4;16605.8;5.6;0.0;10.0;708.5
4;2018-12-23 15:00:00;128.8;52.2;3.9;0.5;92097.7;15.9;13913.4;540.0;13987.5;1.7;0.0;7.1;769.4
4;2018-12-23 16:00:00;223.1;35.3;6.6;0.6;35974.9;14.1;16877.1;373.7;12306.4;10.6;0.0;7.5;721.0
4;2018-12-23 17:00:00;73.9;26.5;1.5;0.3;30764.3;13.7;16012.4;300.5;12448.4;2.7;0.0;3.8;785.5
4;2018-12-23 18:00:00;149.9;40.2;3.4;0.4;78199.1;13.1;15823.5;355.4;14307.2;3.4;2.0;6.2;706.8
4;2018-12-23 19:00:00;46.3;26.1;1.6;0.3;64522.0;12.4;15877.7;281.6;14318.6;3.2;0.0;3.8;775.9
4;2018-12-23 20:00:00;117.5;29.3;3.0;0.3;29590.1;10.2;14649.7;274.1;28179.0;2.2;0.0;4.8;782.3
4;2018-12-23 21:00:00;149.5;47.8;4.6;0.7;59184.6;12.5;15435.2;301.2;26097.3;6.7;0.2;6.9;630.2
4;2018-12-23 22:00:00;133.2;24.9;2.6;0.3;57088.9;10.7;14279.6;240.1;13539.0;2.3;1.5;4.1;628.9
4;2018-12-23 23:00:00;118.2;31.3;1.8;0.3;32949.6;9.8;16820.9;233.8;15012.1;2.9;0.0;4.4;777.9
4;2018-12-24 00:00:00;395.5;76.7;12.4;2.7;92408.7;46.9;790.1;892.7;26538.6;2.1;25.0;13.2;295.3
4;2018-12-24 01:00:00;396.2;70.6;7.3;4.1;80513.6;39.2;358.1;855.0;20126.5;1.4;30.0;11.8;692.7
4;2018-12-24 02:00:00;305.6;64.7;9.7;2.0;103336.2;39.0;287.8;700.1;18337.9;3.2;29.9;12.5;652.9
4;2018-12-24 03:00:00;369.1;56.1;41.6;0.9;72038.2;26.2;232.9;639.0;82529.5;10.5;27.0;9.4;500.0
4;2018-12-24 04:00:00;363.5;79.8;38.5;4.4;97047.2;33.9;2671.5;782.9;83896.7;11.0;4.8;14.4;486.8
4;2018-12-24 05:00:00;248.9;56.9;9.8;0.7;89850.4;27.2;345.7;680.1;31923.9;14.2;9.3;10.7;398.3
4;2018-12-24 06:00:00;353.6;60.8;7.9;1.3;88201.4;30.6;207.3;959.3;16187.7;13.2;22.4;11.1;660.9
4;2018-12-24 07:00:00;407.0;69.8;11.8;1.7;129990.0;37.9;216.6;1266.8;23405.9;18.1;30.5;12.5;333.2
4;2018-12-24 08:00:00;421.1;60.3;10.3;5.8;73608.8;41.9;294.4;1252.3;22930.3;19.1;8.5;10.9;341.5
4;2018-12-24 09:00:00;366.9;68.7;10.7;3.7;105884.1;36.3;310.2;1240.5;26395.2;29.5;6.0;12.8;459.2
4;2018-12-24 10:00:00;538.1;81.7;13.3;13.8;91180.9;41.2;344.9;1185.4;39963.0;25.3;27.7;14.3;447.3
4;2018-12-24 11:00:00;338.7;61.6;6.7;1.4;69967.9;36.5;228.5;995.7;23707.7;19.3;40.1;10.1;297.8
4;2018-12-24 12:00:00;540.8;79.2;7.4;9.9;112739.7;45.9;196.8;1250.9;33149.6;28.3;53.0;12.8;342.4
4;2018-12-24 13:00:00;472.1;55.8;6.7;2.0;99538.5;42.9;195.0;1185.7;35983.9;28.7;58.0;9.4;459.9
4;2018-12-24 14:00:00;371.2;61.1;8.9;1.8;59200.2;34.2;360.4;932.7;38674.2;26.4;36.0;10.2;473.9
4;2018-12-24 15:00:00;570.4;68.2;8.6;4.2;122820.8;36.4;267.8;920.6;34463.5;19.2;73.3;10.7;298.1
4;2018-12-24 16:00:00;568.6;45.6;7.8;2.8;67062.4;43.4;412.5;956.5;14839.0;25.4;82.7;9.1;223.3
4;2018-12-24 17:00:00;557.9;56.6;5.3;6.1;86317.6;43.8;134.5;1059.8;14174.8;26.3;98.6;8.6;429.1
4;2018-12-24 18:00:00;789.0;51.1;5.5;2.4;88363.2;45.9;167.4;1279.0;19838.9;14.8;81.2;8.5;260.6
4;2018-12-24 19:00:00;747.8;37.2;6.0;0.5;90728.9;41.2;130.1;916.2;13903.6;2.1;69.2;7.2;306.5
4;2018-12-24 20:00:00;373.4;30.3;8.6;0.5;93308.3;38.1;99.0;937.0;19228.7;4.6;48.9;7.2;58.7
4;2018-12-24 21:00:00;377.2;51.4;11.5;1.2;77080.0;32.3;216.7;911.3;19022.3;4.0;40.6;10.6;82.2
4;2018-12-24 22:00:00;154.0;26.3;10.9;0.4;74339.5;21.7;141.1;633.9;16643.9;4.2;0.1;6.0;72.1
4;2018-12-24 23:00:00;186.8;17.3;5.4;0.4;49377.2;20.1;152.1;576.7;16761.3;7.1;0.0;4.1;51.8
4;2018-12-25 00:00:00;378.5;65.0;9.5;1.4;87489.1;61.3;615.8;926.1;22840.1;7.8;7.0;13.2;146.0
4;2018-12-25 01:00:00;685.9;68.0;12.7;1.9;95687.1;53.2;383.1;925.0;17675.2;0.8;20.8;13.2;186.5
4;2018-12-25 02:00:00;388.6;67.9;9.2;6.2;85969.1;47.0;231.6;931.3;25313.6;2.7;44.6;13.7;711.1
4;2018-12-25 03:00:00;460.5;65.9;57.0;5.9;87298.3;40.4;197.7;997.9;112399.7;10.6;34.7;14.1;521.0
4;2018-12-25 04:00:00;324.4;81.0;14.3;5.4;109777.0;44.1;5348.8;958.5;33203.4;8.8;22.8;14.7;571.4
4;2018-12-25 05:00:00;300.6;64.6;14.6;0.9;121980.8;36.0;4565.5;920.6;16467.0;10.2;20.7;12.3;557.5
4;2018-12-25 06:00:00;279.8;46.4;10.7;0.7;88227.1;36.5;3070.5;870.7;22541.6;9.5;24.8;8.6;307.9
4;2018-12-25 07:00:00;344.2;50.9;7.0;1.0;87138.0;33.9;277.0;877.6;22275.3;6.0;27.7;10.0;430.0
4;2018-12-25 08:00:00;306.9;61.9;10.8;1.1;115039.6;33.4;142.5;943.6;33563.6;12.7;32.9;11.5;586.3
4;2018-12-25 09:00:00;420.1;53.0;10.9;2.1;90884.6;41.5;246.4;1334.9;32141.6;18.5;41.4;10.5;236.7
4;2018-12-25 10:00:00;729.2;66.9;8.8;8.0;98419.3;55.3;374.4;1437.9;41785.3;21.5;67.1;12.1;391.5
4;2018-12-25 11:00:00;692.8;68.3;8.3;6.2;111772.0;45.6;188.8;1336.9;27660.5;19.5;33.3;11.9;319.5
4;2018-12-25 12:00:00;548.9;80.4;13.9;23.0;105499.7;37.7;269.3;1489.9;16620.3;23.3;48.3;15.0;418.8
4;2018-12-25 13:00:00;503.4;81.1;14.7;13.0;77719.8;40.1;651.9;1291.8;24513.8;20.7;20.5;15.5;382.0
4;2018-12-25 14:00:00;391.4;60.8;8.3;1.6;79088.4;34.8;846.4;1079.1;27740.6;15.4;21.0;11.3;214.4
4;2018-12-25 15:00:00;371.3;62.3;8.8;4.6;107664.8;31.0;958.2;869.3;16966.7;13.0;28.8;11.5;379.7
4;2018-12-25 16:00:00;373.1;53.8;8.6;0.6;76582.6;27.3;803.9;813.9;18115.4;17.6;13.7;9.8;267.3
4;2018-12-25 17:00:00;293.4;37.0;6.0;0.8;77657.5;19.9;1130.0;527.3;14092.6;6.1;3.4;6.8;116.7
4;2018-12-25 18:00:00;255.5;53.8;7.0;0.7;75181.3;22.7;1164.2;652.2;13823.9;22.6;6.4;9.5;317.0
4;2018-12-25 19:00:00;501.5;46.6;7.7;4.4;79988.8;24.4;630.9;790.9;15253.0;49.3;21.2;9.7;269.8
4;2018-12-25 20:00:00;1837.5;52.9;13.5;5.5;45999.0;31.8;837.8;1302.7;30487.5;85.5;29.8;8.8;375.2
4;2018-12-25 21:00:00;539.6;49.9;17.3;4.6;43199.2;23.3;195.2;1003.5;11736.7;91.5;35.8;6.9;417.7
4;2018-12-25 22:00:00;228.4;42.6;5.6;0.5;39538.4;18.5;163.1;492.6;24050.5;11.3;13.5;8.1;300.6
4;2018-12-25 23:00:00;106.8;24.4;4.9;0.4;35183.6;12.6;114.1;281.5;23160.1;5.1;0.8;5.2;111.3
4;2018-12-26 00:00:00;380.0;74.6;11.4;1.2;72756.3;53.3;511.6;687.2;25294.6;7.3;2.6;16.2;280.6
4;2018-12-26 01:00:00;438.0;65.3;8.8;0.9;86702.7;53.3;280.7;819.5;24960.0;3.2;22.0;12.7;544.3
4;2018-12-26 02:00:00;467.9;59.4;11.8;1.6;87886.2;39.4;273.0;789.6;27456.9;1.0;8.3;11.8;586.7
4;2018-12-26 03:00:00;399.4;67.1;41.6;1.0;76433.6;37.8;374.9;870.1;98026.9;12.7;9.7;11.3;519.1
4;2018-12-26 04:00:00;316.0;70.5;10.4;1.0;85922.6;33.6;8486.8;824.5;20163.4;6.6;4.9;13.1;611.1
4;2018-12-26 05:00:00;336.9;63.7;12.5;0.8;94985.9;29.1;3059.0;923.6;35572.2;11.2;14.1;12.1;585.8
4;2018-12-26 06:00:00;343.3;65.5;8.4;0.9;76694.4;32.3;6770.8;868.4;21874.5;12.3;30.1;10.6;622.8
4;2018-12-26 07:00:00;236.9;46.4;12.2;0.8;73035.2;30.8;394.8;785.9;18088.7;8.1;9.5;10.7;320.9
4;2018-12-26 08:00:00;403.6;81.2;15.2;7.9;79010.1;41.2;186.3;1050.1;50399.7;9.3;25.7;17.0;577.5
4;2018-12-26 09:00:00;442.5;55.9;9.3;2.9;83685.3;55.2;251.2;1316.9;23593.8;17.5;72.0;10.6;371.9
4;2018-12-26 10:00:00;456.7;59.2;11.0;5.7;120835.0;49.8;274.6;1266.6;35514.1;10.1;72.8;10.7;302.6
4;2018-12-26 11:00:00;684.6;63.8;11.4;9.6;106200.3;55.4;224.7;1342.9;28205.2;28.9;104.4;11.3;395.4
4;2018-12-26 12:00:00;1251.8;59.8;8.6;5.0;121812.2;49.4;210.9;1214.4;15289.3;19.8;87.9;11.1;433.0
4;2018-12-26 13:00:00;1242.8;58.3;9.7;5.5;102107.3;43.4;160.3;1026.4;4187.5;7.9;74.3;11.9;342.6
4;2018-12-26 14:00:00;408.2;47.1;8.9;0.8;91303.4;44.1;188.7;953.3;20756.2;10.3;42.4;11.3;251.4
4;2018-12-26 15:00:00;314.5;38.6;6.0;0.9;92241.6;36.6;136.7;650.5;25025.0;17.7;50.7;8.0;235.9
4;2018-12-26 16:00:00;320.1;34.6;5.9;0.6;70459.7;41.4;194.5;646.5;19549.3;9.6;54.3;8.3;118.3
4;2018-12-26 17:00:00;382.0;47.7;11.1;0.6;97708.9;34.2;155.9;676.1;20525.3;2.6;36.4;9.2;205.9
4;2018-12-26 18:00:00;254.6;52.5;7.9;0.6;74476.5;30.3;171.3;637.8;22220.4;18.9;18.8;9.3;374.0
4;2018-12-26 19:00:00;306.1;50.3;10.1;59809589942507.7;91509.2;35.3;166.1;631.6;37268.7;9.5;18.2;11.3;250.6
4;2018-12-26 20:00:00;512.0;50.2;16.4;4.9;69829.9;39.7;111.3;944.8;35117.4;74.8;17.7;9.5;414.3
4;2018-12-26 21:00:00;493.5;41.7;16.0;3.6;37284.8;30.1;164.5;714.0;12252.0;54.7;14.2;8.7;278.1
4;2018-12-26 22:00:00;505.0;53.9;16.8;6.3;37000.7;31.2;118.8;1016.9;22060.1;90.2;28.4;9.4;406.8
4;2018-12-26 23:00:00;155.1;30.1;8.4;0.5;25223.2;19.7;141.2;347.3;21393.1;6.6;0.0;7.1;238.7
4;2018-12-27 00:00:00;379.8;70.8;9.4;1.2;81082.1;58.3;417.3;897.7;19252.2;6.5;15.9;14.6;220.3
4;2018-12-27 01:00:00;378.3;68.2;10.9;1.6;72898.5;53.6;263.2;950.0;23598.8;3.5;21.5;12.8;408.4
4;2018-12-27 02:00:00;674.7;55.5;14.2;0.8;73130.9;47.8;383.3;850.5;29484.8;1.6;13.1;13.0;488.4
4;2018-12-27 03:00:00;558.2;69.2;73.3;2.9;73610.2;45.1;175.9;945.2;164410.9;12.7;23.9;14.3;616.8
4;2018-12-27 04:00:00;307.5;79.3;18.0;2.2;99501.0;43.4;5217.9;878.6;16984.3;12.0;8.3;15.4;494.4
4;2018-12-27 05:00:00;279.1;59.7;16.5;0.8;78648.9;38.6;3293.9;768.4;30762.2;10.5;2.7;12.8;352.2
4;2018-12-27 06:00:00;266.4;59.7;14.3;2.0;82277.2;32.4;4173.8;692.4;12049.3;12.4;4.7;11.4;471.5
4;2018-12-27 07:00:00;420.8;67.2;16.0;1.9;99087.1;33.9;393.4;814.4;35043.4;9.7;10.9;14.7;592.9
4;2018-12-27 08:00:00;260.1;55.1;13.9;0.8;107452.6;33.3;185.7;576.8;22623.1;6.9;15.1;12.8;220.8
4;2018-12-27 09:00:00;460.9;60.4;17.5;3.6;63261.3;38.7;178.4;1152.7;32802.5;14.6;8.8;14.7;182.0
4;2018-12-27 10:00:00;373.9;69.3;17.9;2.9;77324.4;45.1;192.0;1091.0;30917.4;16.7;11.9;17.2;233.6
4;2018-12-27 11:00:00;281.1;63.0;11.5;0.9;79040.5;34.6;956.1;746.5;23975.5;26.3;5.5;14.1;258.4
4;2018-12-27 12:00:00;371.5;85.9;18.1;5.6;96750.0;42.0;705.5;854.6;22223.0;31.0;15.5;19.2;462.5
4;2018-12-27 13:00:00;275.7;60.3;10.4;3.1;70748.8;33.0;1017.0;711.3;19288.8;20.7;7.4;12.1;303.0
4;2018-12-27 14:00:00;306.3;71.9;7.9;1.0;64661.7;30.9;724.3;795.8;21976.1;22.9;4.3;12.2;280.7
4;2018-12-27 15:00:00;382.8;58.7;7.8;0.8;81335.1;28.6;838.2;776.4;23596.5;20.6;8.3;9.9;300.6
4;2018-12-27 16:00:00;359.6;48.2;12.0;2.3;46217.9;22.8;1220.0;544.1;20050.3;23.5;6.8;9.5;342.2
4;2018-12-27 17:00:00;310.0;54.6;11.3;1.0;86699.2;23.7;310.9;573.7;18504.5;17.8;2.0;10.5;350.4
4;2018-12-27 18:00:00;189.6;37.9;11.5;0.5;33755.2;21.1;1102.5;431.7;23401.9;12.4;3.8;8.0;226.4
4;2018-12-27 19:00:00;469.5;41.5;15.0;3.4;55368.1;25.8;176.3;629.0;21432.2;48.2;10.2;8.5;399.2
4;2018-12-27 20:00:00;488.9;50.9;12.6;5.1;52716.9;23.4;159.1;894.0;17147.3;85.4;26.9;7.7;368.3
4;2018-12-27 21:00:00;594.7;35.9;18.6;1.0;41511.4;24.1;99.2;958.7;17054.3;42.8;8.5;7.4;351.0
4;2018-12-27 22:00:00;528.2;48.2;10.7;5.0;47118.7;22.4;156.2;918.0;16205.8;81.1;29.7;7.3;363.1
4;2018-12-27 23:00:00;539.5;28.8;11.9;0.6;27016.2;22.7;178.9;932.9;22069.5;28.9;1.3;7.3;140.2
4;2018-12-28 00:00:00;622.8;62.3;35.7;6.4;58934.4;42.1;379.6;1164.7;20160.8;72.5;20.8;10.9;304.7
