HOST, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
3, 08/12/2018 00:19:55, 49.1, 81, 8.6, 26528.9, 83.2, 2.4, 0.7, 0.4, 301.7, 207.3, 43450.9, 630.1, 39.3, 454.3, 5.2, 25.9
3, 08/12/2018 00:39:55, 65.2, 82.2, 10.7, 8954.9, 114.4, 3.3, 0.7, 0.1, 266.1, 210.4, 39430.7, 535.8, 30.3, 403, 2.3, 7.7
3, 08/12/2018 00:59:55, 43.3, 57.7, 7.5, 5957.2, 198.4, 3.9, 0.5, 0.1, 223.3, 147.8, 57350.1, 286, 21.3, 356.8, 4.9, 7.9
3, 08/12/2018 01:19:55, 35.4, 48.2, 6.4, 4791.7, 186.4, 2.8, 0.5, 0.1, 192.2, 123.4, 48114.2, 99.9, 21, 362, 5.2, 7.2
3, 08/12/2018 01:39:55, 38.9, 46.4, 7.4, 8629.7, 210.6, 1, 0.5, 0.6, 170.7, 118.8, 62866.4, 99.1, 20.1, 299.3, 8.6, 6.6
3, 08/12/2018 01:59:55, 48.6, 58.8, 9, 27762, 342.3, 1.6, 0.7, 2.6, 214.4, 150.6, 108817.9, 137.4, 25.5, 490.8, 9.9, 8.9
3, 08/12/2018 02:19:55, 43, 49.8, 7.6, 6066.3, 228.8, 0.7, 0.6, 0.5, 157.6, 127.4, 58335.8, 104.1, 19.5, 357.7, 9.3, 6.7
3, 08/12/2018 02:39:55, 29.9, 38.7, 6.9, 11708.1, 270.2, 4.5, 0.5, 0.1, 150.3, 99.1, 45939.4, 109.9, 18.6, 313.7, 7.3, 7.6
3, 08/12/2018 02:59:55, 66.1, 111.4, 13.8, 60171.4, 258.2, 7, 2.1, 14.1, 463, 285.1, 70321.7, 184, 25.3, 755.7, 6, 23
3, 08/12/2018 03:19:54, 51.8, 108.2, 11.9, 89983.7, 144.8, 9.9, 0.6, 0.6, 419.7, 277.1, 65799.3, 61.2, 26.7, 964.4, 6.6, 52.7
3, 08/12/2018 03:39:55, 37, 48.8, 7.8, 3106.1, 204.6, 5.2, 0.5, 0.1, 171.3, 125, 40509.7, 118.1, 18.2, 442.7, 3.1, 7.7
3, 08/12/2018 03:59:54, 64.2, 72.3, 12, 24835.6, 327.2, 9.9, 1.4, 0.6, 253.1, 185.1, 76098.5, 186.4, 23.8, 576.2, 1.8, 12
3, 08/12/2018 04:19:50, 65.3, 73.7, 14.1, 11272.7, 371, 10, 1.4, 0.2, 231.5, 188.6, 113241.9, 190.2, 30.9, 740.6, 3.1, 11
3, 08/12/2018 04:39:50, 51.8, 54.4, 9.8, 11143.3, 432.7, 14, 0.6, 0, 167.2, 139.4, 111241.5, 181.2, 25.5, 624.8, 3.9, 7.9
3, 08/12/2018 04:59:49, 58.4, 59.4, 9.9, 35805.6, 440.5, 10.5, 0.6, 0.1, 176.5, 152, 118994.9, 134.2, 24.7, 674.1, 4.2, 7.4
3, 08/12/2018 05:19:49, 53.9, 54, 9.3, 2545.7, 354.2, 8.8, 0.6, 0, 198.1, 138.3, 104074.7, 67.9, 24.3, 681, 3.7, 5.4
3, 08/12/2018 05:39:50, 66.5, 79.5, 11.5, 5429.1, 237, 8.4, 1.6, 0.3, 295.9, 203.5, 93503.5, 36, 24.8, 723.1, 3.1, 8.1
3, 08/12/2018 05:59:50, 73.9, 91.5, 13.7, 19433.6, 832, 13.4, 4.4, 5.6, 330.5, 234.2, 101941.9, 91.7, 22.7, 874.6, 2.4, 10.1
3, 08/12/2018 06:19:50, 30.9, 43.6, 6.4, 7068.7, 228.6, 20.2, 0.4, 0.1, 194.5, 111.7, 49382.3, 129.1, 17.9, 546, 4.7, 12.2
3, 08/12/2018 06:39:49, 31.5, 41.7, 6.8, 5958.4, 387, 22.2, 0.5, 0.6, 169.4, 106.8, 54563.7, 129.3, 17.2, 454.7, 2.6, 8.6
3, 08/12/2018 06:59:49, 32.1, 45.8, 7.3, 22773.8, 159.5, 20.2, 0.5, 0.1, 169.9, 117.2, 49737, 228.7, 17, 457.5, 4.8, 10.7
3, 08/12/2018 07:19:49, 30.8, 49, 5.4, 9811.3, 199.2, 13.6, 0.5, 4.3, 283.2, 125.6, 71925.4, 95.4, 17.8, 527.9, 3.5, 11.7
3, 08/12/2018 07:39:48, 32.1, 39.4, 5.7, 6869.8, 101.2, 11, 0.4, 0.1, 122.7, 100.8, 71206, 105.9, 14.6, 396.5, 5.5, 8.2
3, 08/12/2018 07:59:49, 38.2, 50.4, 6.7, 17968.5, 176.1, 9.2, 0.5, 0.1, 160.4, 129, 75368.3, 88.8, 14.5, 432.7, 6.1, 8.6
3, 08/12/2018 08:19:49, 26.3, 35.1, 4.3, 21873.2, 228.4, 11.2, 0.3, 0, 126.3, 90, 55020.7, 110.1, 10.6, 302.9, 6, 6.2
3, 08/12/2018 08:39:48, 45.1, 69.1, 7.8, 22200.6, 249.1, 22.1, 0.7, 0.3, 317.1, 176.8, 76987.7, 156.4, 20.1, 819.1, 4.7, 8.1
3, 08/12/2018 08:59:48, 36.8, 53.4, 7.5, 19875.7, 266.1, 36.2, 0.5, 0.2, 243.4, 136.8, 36498.5, 116.7, 24.1, 855.5, 7.2, 8
3, 08/12/2018 09:19:49, 34.4, 40, 6.8, 2837.2, 335.4, 20.8, 0.5, 0.1, 153.9, 102.4, 48216.3, 94.7, 19.2, 630.1, 5.8, 6.3
3, 08/12/2018 09:39:48, 50.2, 61.5, 8.9, 7158.5, 322.1, 32.5, 0.6, 0.1, 211.1, 157.5, 71305.2, 110.9, 19.8, 670.4, 4.3, 8.6
3, 08/12/2018 09:59:48, 58.1, 81.4, 9.8, 15636.3, 405.7, 24.3, 3.8, 8.7, 406.9, 208.4, 125231.4, 123.8, 24.6, 855.1, 3.8, 7.6
3, 08/12/2018 10:19:49, 38.5, 73.2, 8.1, 2064.5, 199.4, 27.2, 1, 0.4, 292.1, 187.5, 46101.7, 10284.2, 22.9, 745.9, 5.5, 9.1
3, 08/12/2018 10:39:48, 42.3, 52.8, 7.5, 2183.7, 183.2, 23.4, 0.6, 0, 338.8, 135.1, 54871.2, 136.5, 17.5, 625, 5.3, 9.1
3, 08/12/2018 10:59:48, 75.7, 96.2, 12, 24241, 492.6, 11.1, 3.9, 6.6, 361.5, 246.3, 77494, 4280.8, 20.9, 826.2, 3.5, 13.3
3, 08/12/2018 11:19:53, 56.3, 61.3, 9.5, 3804.6, 592.2, 15.1, 0.6, 0, 245, 156.8, 73065.6, 13215, 19, 666.3, 4.4, 10.4
3, 08/12/2018 11:39:53, 61.7, 73, 9.5, 3347.6, 464.9, 25.5, 1, 1.5, 295.7, 186.8, 54020.5, 10892, 21.1, 630.6, 4.2, 9.3
3, 08/12/2018 11:59:53, 49.9, 54.1, 8, 21865.8, 530.6, 6, 0.6, 0.1, 222.2, 138.5, 61951.1, 10089.3, 15.4, 423.2, 3.3, 8.9
3, 08/12/2018 12:19:53, 37.9, 37.4, 5.6, 5958, 490.3, 24.6, 0.4, 0, 116.7, 95.9, 49583.4, 13542.9, 12.6, 374.9, 5, 6
3, 08/12/2018 12:39:53, 42.4, 48.1, 6.2, 8206.4, 417.5, 22.6, 0.5, 0.3, 233.9, 123.1, 44588.5, 9752, 14.5, 427.2, 4.8, 5.7
3, 08/12/2018 12:59:53, 42.1, 44.2, 7.1, 22671.9, 539.8, 12.3, 0.6, 0.1, 174.8, 113.2, 49981.2, 11971.5, 13, 413.9, 5.4, 6.7
3, 08/12/2018 13:19:53, 44.2, 42, 6.6, 7433, 493.2, 18.8, 0.4, 0, 142.2, 107.6, 63172.4, 13769.9, 13.2, 420.3, 5, 5.2
3, 08/12/2018 13:39:52, 55.6, 55.1, 7.8, 4508.4, 597.4, 8.4, 0.5, 0.1, 188.1, 141, 45240.1, 11953.3, 12.9, 444.2, 4.3, 4.8
3, 08/12/2018 13:59:52, 72.6, 81.4, 10.8, 18678, 588.5, 19.9, 4.6, 6.3, 358.3, 208.3, 75233.4, 11467.7, 17.7, 597.6, 3.5, 7.7
3, 08/12/2018 14:19:52, 47.6, 49.7, 7.2, 3365.1, 498.4, 4.2, 0.5, 0, 197.6, 127.1, 64584.9, 11393.9, 11.5, 339.1, 4.7, 7.3
3, 08/12/2018 14:39:52, 43.7, 42.3, 6.7, 7039, 533.5, 17.9, 0.5, 0, 132.5, 108.4, 53732.2, 13949.7, 9.3, 268.7, 4.8, 4.8
3, 08/12/2018 14:59:52, 65.1, 69.6, 9.9, 21816.8, 618.8, 11.8, 1.3, 1.8, 247.5, 178.3, 54303.7, 11719.4, 13.7, 429.3, 3.5, 7.6
3, 08/12/2018 15:19:57, 34.7, 39.1, 5.1, 4216.9, 404, 15, 0.5, 0.5, 312.2, 100.2, 42761.2, 12307.4, 9.9, 223, 5.3, 4.5
3, 08/12/2018 15:39:57, 36.9, 35.3, 5.3, 5963.4, 480.3, 23.1, 0.4, 0, 127.6, 90.4, 35604.7, 13744.3, 9.2, 196.4, 5.1, 4.2
3, 08/12/2018 15:59:57, 68.8, 78.1, 10.4, 25718.5, 526.4, 5.7, 2, 3.3, 279.3, 200, 48490.8, 15489.1, 16.5, 424, 3.7, 7.7
3, 08/12/2018 16:19:57, 54.2, 62.6, 8.8, 3904.1, 431.2, 8.2, 0.8, 1.2, 225.7, 160.2, 44285.9, 14983.3, 18.8, 445.9, 3.5, 8.9
3, 08/12/2018 16:39:57, 53.4, 66.5, 8.1, 9793.3, 354.2, 3.3, 0.5, 2.6, 216.3, 170.3, 51224.3, 14811.1, 15.7, 415, 4.2, 10.1
3, 08/12/2018 16:59:57, 52.2, 63.3, 8.8, 23448.3, 385.2, 4.8, 0.5, 5.4, 215.6, 162, 54175.5, 13590.3, 15.1, 405.4, 3.1, 10.4
3, 08/12/2018 17:19:57, 48.4, 54.4, 8.3, 8815.5, 369.3, 4.3, 0.5, 1.7, 166.9, 139.2, 55694, 13910, 13.9, 357.4, 4.2, 10.4
3, 08/12/2018 17:39:56, 45.2, 45.1, 6.5, 4316.6, 406.8, 6.1, 0.4, 0.4, 152.7, 115.6, 65595.4, 12364.1, 13.1, 361, 5.7, 5.9
3, 08/12/2018 17:59:56, 62.1, 68.8, 8.9, 25359.1, 485, 7.8, 0.9, 4.9, 274.7, 176.2, 67512.1, 14116.2, 14.7, 416.8, 2.9, 11.5
3, 08/12/2018 18:19:56, 48.6, 55.2, 6.2, 5308.1, 297.9, 7.1, 0.4, 3.1, 172.5, 141.3, 59415.6, 13713.7, 13.9, 353.6, 3.7, 8
3, 08/12/2018 18:39:56, 42.2, 41.3, 5.4, 6122.8, 276.7, 7.6, 0.4, 0, 139.5, 105.7, 50071.4, 18302.5, 12.2, 284.6, 2.6, 4.6
3, 08/12/2018 18:59:56, 49.7, 53.1, 7, 16418, 432.1, 10.6, 0.5, 0.1, 208.5, 135.9, 31583.3, 18951.8, 14.9, 382.6, 1.9, 6.6
3, 08/12/2018 19:19:57, 30.8, 27.5, 4.1, 2658.5, 298.6, 5.4, 0.3, 0, 94.1, 70.5, 43206.1, 17678.5, 12.5, 350.7, 2.8, 2.1
3, 08/12/2018 19:39:56, 31.1, 27.3, 4.3, 6525.5, 352.8, 4.9, 0.3, 0, 92.4, 69.9, 40213.8, 15588.6, 11.8, 284.3, 3.1, 2.1
3, 08/12/2018 19:59:56, 43.3, 43.4, 7.1, 32739.8, 517, 6.6, 0.4, 0.1, 163.8, 111.1, 52455.1, 15773.4, 13.3, 358.1, 4.5, 6.4
3, 08/12/2018 20:19:56, 33.8, 30.7, 5.4, 7864.1, 548.6, 5.5, 0.4, 0, 135.4, 78.6, 56240.6, 15052, 13.6, 275.8, 5.9, 2.2
3, 08/12/2018 20:39:56, 27.3, 23.1, 4.8, 4153.2, 338.7, 7.9, 0.3, 0, 80.9, 59.2, 43342.3, 18086.7, 12.4, 293.2, 4.5, 1.5
3, 08/12/2018 20:59:55, 34.5, 33.7, 5.2, 14861.2, 455.5, 6.1, 0.3, 0.2, 165, 86.3, 29526.2, 14659.6, 14.9, 384.2, 3.9, 1.9
3, 08/12/2018 21:19:56, 25.1, 24.4, 3.7, 3414.8, 448.8, 11.6, 0.3, 0, 128.8, 62.5, 44453.1, 16266.6, 13.3, 255.9, 3.8, 1.3
3, 08/12/2018 21:39:55, 25.7, 23.9, 4.1, 3789.3, 470.1, 6.9, 0.3, 0, 96.8, 61.3, 51598.9, 20297.8, 14.8, 315, 4.2, 1.3
3, 08/12/2018 21:59:55, 37.8, 36.1, 6.2, 13611.1, 450.2, 8.1, 0.6, 0, 152.5, 92.4, 62141.9, 15189, 15.7, 372.1, 3.7, 2.1
3, 08/12/2018 22:19:56, 34.1, 30, 5.6, 2724.4, 398.5, 4.4, 0.4, 0, 120.7, 76.8, 61289.1, 18645.2, 14.9, 350, 4.3, 2
3, 08/12/2018 22:39:56, 23.8, 19.9, 3.9, 4232.4, 315.2, 7, 0.3, 0, 66.2, 51, 45959.7, 17283.6, 11.4, 207.2, 3.9, 1.9
3, 08/12/2018 22:59:56, 36.3, 32.9, 6.5, 20116.3, 493.5, 8.1, 0.4, 0.2, 166.9, 84.3, 23601.1, 16893.8, 12.7, 333.4, 3.3, 3.7
3, 08/12/2018 23:19:55, 23.6, 17.9, 3.8, 5082.2, 358.7, 11.3, 0.3, 0, 54, 45.9, 35709.3, 17609.5, 11.3, 198.8, 3.2, 1.2
3, 08/12/2018 23:39:55, 26.3, 20.4, 3.7, 2370.9, 344.7, 10.7, 0.3, 0, 72.1, 52.3, 45883.3, 15595.7, 10.9, 270.1, 4.3, 0.8
4, 07/12/2018 23:59:29, 35.1, 46.5, 6.7, 15611.1, 90.9, 3.6, 0.5, 0, 263.5, 118.9, 75553.5, 245.6, 26.6, 394.4, 1.9, 13.2
4, 08/12/2018 00:19:29, 39.2, 69.5, 8.2, 12219.6, 92.4, 1.1, 0.6, 0, 302.2, 178, 88465.6, 321.7, 36.7, 466.9, 3.1, 31.3
4, 08/12/2018 00:39:29, 36.2, 43.3, 6, 1602.7, 169.1, 8.2, 0.4, 0, 173.5, 110.8, 89576.6, 325.5, 25.5, 529.2, 1.6, 4.6
4, 08/12/2018 01:00:29, 53.3, 60.6, 8.8, 33995.7, 412.8, 3.4, 0.7, 0.2, 386.3, 155.1, 100345.4, 93.8, 24.9, 475.6, 1.7, 6.4
4, 08/12/2018 01:19:28, 38.6, 43.3, 6.5, 10998.9, 353.9, 2.5, 0.5, 0.8, 145.7, 110.9, 74022.5, 92.7, 23.3, 394.5, 5.4, 6.5
4, 08/12/2018 01:39:28, 35.5, 35.7, 6.4, 942, 145.7, 3.9, 0.4, 0.1, 138.4, 91.3, 69731.1, 98.8, 21, 350.5, 3.4, 7.4
4, 08/12/2018 01:59:29, 46.1, 48.3, 8.7, 13366.7, 218.8, 4.7, 0.6, 0.1, 171.4, 123.5, 72496.8, 164, 22.8, 451.2, 2, 8.5
4, 08/12/2018 02:19:29, 30.6, 32.6, 5.7, 482.5, 134.6, 0.4, 0.4, 0, 117.2, 83.5, 72502.4, 130.2, 19.8, 325, 1.4, 5
4, 08/12/2018 02:39:29, 26.8, 27.6, 5.2, 746.4, 78.2, 0.2, 0.4, 0, 79.7, 70.7, 72212.2, 84, 18.8, 295.6, 0.7, 4.9
4, 08/12/2018 02:59:28, 43, 56.9, 7.9, 51540.9, 126.3, 5.2, 0.5, 0.1, 298.2, 145.8, 82468.7, 309.8, 22.9, 480.2, 1.1, 17.4
4, 08/12/2018 03:19:28, 46.5, 116.5, 9.4, 93765.1, 94.5, 14.6, 0.6, 1.5, 427.8, 298.3, 83930.6, 207.1, 32.3, 692.5, 1.5, 66.4
4, 08/12/2018 03:39:28, 40.7, 44.3, 7.6, 4381.9, 189.7, 7.7, 0.5, 0.2, 188.5, 113.5, 69661.5, 169, 21.9, 432.6, 2.4, 6.7
4, 08/12/2018 03:59:29, 41.6, 44.6, 8.7, 17499, 158.7, 5.7, 0.5, 0.4, 151.8, 114.1, 105590.3, 3777.9, 23, 405.3, 2.9, 7
4, 08/12/2018 04:20:28, 68.7, 67.3, 14.9, 8362.7, 373.8, 6.5, 1.7, 5.8, 236.4, 172.2, 116795.3, 5050.6, 27.6, 604.4, 3.6, 5.7
4, 08/12/2018 04:39:28, 77.1, 69.6, 15.4, 1728.8, 335.7, 8.8, 1.2, 1.8, 226.1, 178.1, 101743.4, 4942.9, 30, 539.7, 2.6, 6
4, 08/12/2018 04:59:28, 62.3, 56.7, 12.5, 12915.4, 486.5, 11.1, 0.7, 2.3, 192.1, 145.1, 91151.4, 2494.3, 24.8, 548.1, 3.5, 6.6
4, 08/12/2018 05:19:27, 61.8, 61, 12.8, 4307.3, 459.9, 5.8, 0.7, 9.5, 195.4, 156.3, 84660.7, 1395.4, 23.6, 444.5, 3.1, 6.1
4, 08/12/2018 05:39:28, 68.5, 63.9, 13.6, 5049.6, 314.2, 3.5, 1.3, 1.5, 258.8, 163.7, 73367.1, 6635.3, 25.9, 531.6, 2.5, 8.3
4, 08/12/2018 05:59:27, 55.4, 93, 10.4, 17928.3, 407.3, 7.1, 3.2, 36.8, 294.3, 238.1, 90476.4, 134.1, 35.3, 777, 1.3, 10.1
4, 08/12/2018 06:19:28, 63.4, 89.1, 11.2, 3989.5, 460.6, 9.2, 2.4, 22, 303.4, 228.1, 88624.5, 133.9, 32.8, 661.3, 0.7, 12.7
4, 08/12/2018 06:39:27, 51.7, 63, 10.4, 2015.8, 268.5, 11.4, 0.7, 6.4, 214.8, 161.2, 97858.6, 68.9, 27, 510.5, 0.9, 13.1
4, 08/12/2018 06:59:27, 61.8, 78.2, 11.9, 19196.1, 405.8, 11.6, 1.5, 7.2, 288.7, 200.1, 81794.4, 147.9, 28.1, 623.4, 0.7, 14
4, 08/12/2018 07:19:28, 48.6, 65.6, 9.9, 2097, 318.4, 18.9, 1, 1.8, 277.8, 168, 66898.2, 228.3, 26.5, 556.4, 0.8, 16
4, 08/12/2018 07:39:27, 43.6, 53, 10.6, 1080.6, 280.5, 21, 1, 0.3, 185.1, 135.7, 56720.2, 185, 23.6, 487.3, 0.8, 16.2
4, 08/12/2018 07:59:27, 55.8, 64.5, 12.3, 17748.4, 512.9, 16.5, 1.2, 0.4, 257.5, 165.1, 69110.3, 228.9, 24, 487.9, 0.8, 14.1
4, 08/12/2018 08:19:27, 38, 54, 7.3, 1365.5, 235.5, 20.3, 0.6, 1.7, 320.8, 138.2, 66228.3, 215.9, 25.7, 538.6, 0.6, 9.3
4, 08/12/2018 08:39:27, 64.5, 87.3, 13.6, 21674.9, 561, 22.5, 2.2, 1.4, 334.8, 223.6, 77866.3, 231.4, 32.9, 983.7, 0.6, 14.4
4, 08/12/2018 08:59:27, 68.4, 81.4, 13.1, 35197.9, 435.3, 11.4, 1.3, 1.3, 262.8, 208.4, 79432, 228.6, 33.2, 940.8, 0.7, 14.8
4, 08/12/2018 09:19:37, 44.9, 51.1, 9, 4669.4, 236.9, 3.8, 0.6, 0.2, 203.2, 130.8, 56194.1, 192.3, 28.5, 744.6, 0.8, 11.8
4, 08/12/2018 09:39:37, 46.6, 52.5, 9.3, 2812.9, 292.3, 7, 0.7, 0.2, 180.9, 134.3, 63439.8, 188.1, 24.7, 618.6, 0.7, 10.3
4, 08/12/2018 09:59:42, 49.1, 58.6, 10.1, 20250.8, 182.3, 11.6, 0.6, 0, 258.8, 150.1, 72984.5, 168.8, 26.1, 709, 0.7, 11.8
4, 08/12/2018 10:19:42, 50.4, 55.4, 9.8, 4458.3, 237.4, 6.7, 0.6, 0.1, 178.8, 141.9, 70282.1, 239.8, 23.7, 580.1, 0.8, 10.6
4, 08/12/2018 10:39:42, 47.1, 49.3, 8.4, 5052.5, 224.9, 13, 0.6, 0.1, 166.7, 126.3, 62508.6, 690.2, 24.8, 597.4, 1.2, 9.4
4, 08/12/2018 10:59:41, 64.2, 70.4, 9.8, 43260.8, 387.8, 15.4, 0.8, 0.2, 220.4, 180.2, 75914, 585.9, 29.2, 837.8, 0.9, 11.9
4, 08/12/2018 11:19:42, 61.4, 55.4, 9.5, 5643.3, 407, 7, 0.6, 0, 187.7, 141.9, 85719.2, 867.7, 26.6, 707.8, 1.4, 9
4, 08/12/2018 11:39:42, 57.4, 57.7, 8.7, 6522.5, 408.2, 3.5, 0.6, 0, 176.6, 147.6, 82543.8, 913.1, 26.1, 614.4, 1.5, 8.8
4, 08/12/2018 11:59:41, 59.8, 54.6, 9.7, 15753.9, 388.7, 8.6, 0.6, 0, 194.1, 139.9, 71197.5, 756.4, 22.6, 482.2, 1.5, 10
4, 08/12/2018 12:19:41, 50.3, 44.4, 7.6, 2341.9, 479.9, 6.8, 0.5, 0, 167.9, 113.8, 100457.9, 928.5, 20.6, 441.4, 1.5, 9.3
4, 08/12/2018 12:39:41, 55.9, 50.4, 7.7, 6074.3, 512.5, 0.5, 0.5, 0.1, 198.4, 129, 66668.5, 811, 20.6, 453.3, 1.3, 9.6
4, 08/12/2018 13:00:42, 45.1, 40, 6.3, 9907.2, 356.5, 2.4, 0.5, 0, 131.1, 102.3, 63918.3, 816.3, 19, 363.9, 1.4, 8.5
4, 08/12/2018 13:19:41, 46.1, 37.5, 6.7, 1870.4, 408.1, 2.8, 0.4, 0.1, 132, 96.1, 64799.9, 941.7, 18.3, 330.4, 1.5, 8.7
4, 08/12/2018 13:39:41, 42.8, 39.7, 7, 3695.8, 373.7, 2.6, 0.5, 0, 124.3, 101.5, 60858.4, 1164.8, 18.4, 347.6, 1.7, 8.9
4, 08/12/2018 13:59:41, 38, 33.4, 6, 17347.8, 384.5, 0.6, 0.4, 0, 107.2, 85.5, 61586.4, 884.1, 18.1, 331.5, 1.3, 8
4, 08/12/2018 14:19:41, 35.8, 27, 5.4, 4072.1, 388.3, 0.7, 0.4, 0, 98, 69.1, 59465.3, 1143.1, 16.8, 282.1, 1.7, 4.9
4, 08/12/2018 14:39:40, 35.1, 41, 5.2, 739.3, 419.3, 1.7, 0.4, 0, 922.7, 104.9, 61803.6, 1084.1, 17.3, 331.4, 1.8, 3.5
4, 08/12/2018 14:59:41, 33.2, 27.1, 5.3, 13500.7, 410.5, 2.7, 0.4, 0, 137.8, 69.4, 61337.3, 385.7, 17.7, 359.8, 1, 4.7
4, 08/12/2018 15:19:40, 33.3, 23.9, 5.2, 3017.3, 402.3, 0.5, 0.4, 0, 88.8, 61.2, 62879.9, 980.4, 16.8, 275, 1.8, 4.3
4, 08/12/2018 15:39:41, 31.2, 20.7, 4.4, 431.3, 394.7, 0.6, 0.3, 0, 71.6, 52.9, 61877.6, 1100.8, 15.8, 240.4, 1.8, 4.2
4, 08/12/2018 15:59:40, 46, 54.3, 5.9, 16779.2, 373.1, 0.6, 0.5, 22.4, 190.6, 138.9, 68615.5, 137.9, 21.1, 398.1, 0.7, 2
4, 08/12/2018 16:19:40, 53.3, 64.5, 7.2, 4283.9, 377.9, 0.3, 0.6, 19.7, 223, 165.2, 65231.4, 124.3, 22.3, 475.1, 0.4, 2.6
4, 08/12/2018 16:39:40, 53.5, 62.9, 6.7, 1551.5, 371.1, 0.5, 0.4, 19.6, 203.6, 161, 70717.7, 110.2, 21.8, 479.1, 0.4, 2.6
4, 08/12/2018 16:59:40, 60, 59.4, 6.7, 12455.8, 520.8, 2.3, 0.6, 12.7, 190.1, 152, 59394.9, 95.7, 20.3, 415.4, 0.3, 2.7
4, 08/12/2018 17:19:40, 47.6, 42.6, 5.8, 2147.9, 445.5, 0.6, 0.4, 6, 148.3, 109.1, 63849.6, 124.2, 18.7, 366.6, 0.4, 2.5
4, 08/12/2018 17:39:40, 45, 38.1, 5.4, 4069, 382.2, 0.4, 0.4, 5.3, 133.1, 97.6, 67066, 123.3, 18.1, 332.2, 0.5, 3.1
4, 08/12/2018 17:59:40, 41.9, 38.2, 6.3, 19483.1, 412, 1.2, 0.5, 0.3, 125.3, 97.9, 68447.6, 147.9, 18.4, 310.5, 0.6, 6
4, 08/12/2018 18:19:40, 42, 39.2, 6.8, 4648.9, 413.9, 0.5, 0.5, 0.5, 180.5, 100.3, 65291.7, 138, 18.1, 316.5, 0.6, 5.4
4, 08/12/2018 18:39:40, 35.3, 29.8, 5.2, 2315.5, 405.7, 0.7, 0.4, 0.1, 114.6, 76.4, 67999.2, 132.8, 17.7, 286.8, 0.7, 4.5
4, 08/12/2018 18:59:40, 38.7, 32.1, 5.3, 21512.7, 371.3, 0.3, 0.4, 0.3, 113, 82.2, 63933.8, 126.8, 17.1, 279.6, 2.1, 4.4
4, 08/12/2018 19:19:40, 34.6, 25.6, 5.5, 4217.3, 417.8, 0.3, 0.4, 0, 97.8, 65.5, 72078.1, 153, 20.8, 277.9, 1.1, 4.3
4, 08/12/2018 19:39:40, 35.8, 28.2, 5.5, 3710.3, 408, 0.3, 0.4, 0, 104.1, 72.2, 69738.6, 97, 21.8, 311.2, 0.7, 5.2
4, 08/12/2018 19:59:40, 39.8, 32.4, 6.8, 33252.1, 437.2, 0.9, 0.5, 0, 149.3, 82.9, 64677.5, 161.8, 21.4, 405.4, 0.7, 7.7
4, 08/12/2018 20:19:39, 33.3, 22.6, 4.6, 597.5, 415.3, 0.2, 0.4, 0, 109.4, 57.8, 61202.5, 110.9, 19.1, 325.1, 0.7, 2.8
4, 08/12/2018 20:39:40, 35.4, 25, 5.1, 3446.6, 380.7, 0.2, 0.4, 0.1, 91.2, 64.1, 67942.2, 131.2, 17.9, 265.7, 0.8, 3.3
4, 08/12/2018 20:59:39, 47.9, 56.1, 7.6, 28673.6, 403.6, 0.3, 0.7, 0.3, 197.4, 143.5, 81875.9, 219, 23.5, 450.1, 0.7, 9
4, 08/12/2018 21:19:39, 48, 46.3, 7.4, 4110.9, 544.4, 4.2, 0.6, 0, 182.7, 118.6, 73962.2, 153.7, 20.8, 506.8, 0.6, 4
4, 08/12/2018 21:39:40, 35.6, 26.8, 5.3, 3748.4, 539.2, 0.1, 0.4, 0, 92.3, 68.6, 59526.7, 145.2, 17.1, 271, 0.7, 2.5
4, 08/12/2018 21:59:40, 46.3, 35.2, 7.8, 21120.7, 609.9, 0.6, 0.5, 0.1, 165.1, 90.2, 56000.5, 264.9, 17.7, 321.5, 0.8, 3.9
4, 08/12/2018 22:19:39, 34.6, 23.6, 5.1, 5849.1, 426.1, 0.8, 0.4, 0, 95.3, 60.3, 65248.2, 158, 16.9, 293.1, 0.6, 3.2
4, 08/12/2018 22:39:39, 30.9, 18.4, 4.2, 1568.3, 411.6, 1.3, 0.3, 0, 62.9, 47.2, 60339.8, 97, 16.4, 253.8, 0.5, 2.5
4, 08/12/2018 22:59:39, 32.9, 21.2, 4.4, 13379.7, 425.3, 0.6, 0.3, 0, 92.8, 54.3, 58542.2, 169.5, 16.5, 277.2, 0.6, 3
4, 08/12/2018 23:19:39, 28.9, 16.3, 3.7, 1875, 428.4, 0.3, 0.3, 0, 66.3, 41.7, 57976.8, 100.1, 15.6, 234.6, 0.6, 2.1
4, 08/12/2018 23:39:38, 30.9, 18.2, 4.2, 4010.2, 421.9, 1, 0.3, 0, 68.8, 46.5, 65054.8, 137.9, 16.4, 258.6, 0.7, 2.9
