HOST, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
3, 09/12/2018 00:39:55, 68.7, 121.1, 10.5, 10587.1, 431.7, 5.2, 3.9, 41.7, 357.2, 310.1, 115153.8, 15357.6, 40.4, 724.6, 3.4, 5.3
3, 09/12/2018 00:59:55, 76.9, 127.1, 14.5, 22380, 528.9, 4.7, 7.7, 37.6, 402.7, 325.4, 99237.6, 14047.4, 39.4, 766.4, 4.8, 11.8
3, 09/12/2018 01:19:55, 59.2, 77.4, 10, 6532.6, 750, 4.4, 0.7, 20.4, 251.8, 198.1, 84037.6, 15088.7, 29, 524.2, 4.8, 6.9
3, 09/12/2018 01:39:55, 54.8, 67, 9.4, 7311.3, 882, 8.3, 0.6, 16, 212.1, 171.6, 75979.7, 14174.9, 29.3, 526.1, 6.7, 3.9
3, 09/12/2018 01:59:55, 79, 98.9, 13.7, 20901.3, 931.1, 2.5, 5.7, 16.7, 335.8, 253.1, 78818.5, 15903.7, 34.4, 666.2, 5.8, 9.3
3, 09/12/2018 02:19:55, 62.2, 79, 11.7, 4460.5, 676.7, 3.7, 1.4, 19.3, 280.1, 202.1, 74961.1, 14196.4, 29.9, 559.7, 6.1, 6.8
3, 09/12/2018 02:40:54, 62.9, 75.4, 11.6, 4110.8, 652.5, 3.2, 0.8, 13, 260.2, 193, 75765.5, 13717, 28.1, 565.8, 3.9, 10.7
3, 09/12/2018 02:59:55, 75.9, 134.3, 11.1, 34288.7, 643.1, 1.9, 4.1, 8.9, 592.5, 343.8, 91665.3, 10796.7, 35.3, 757.7, 1.4, 11.7
3, 09/12/2018 03:19:55, 77.8, 168, 13.6, 118370.4, 586.7, 6.9, 3.9, 7.7, 789.3, 430, 87292.3, 12274.4, 41.9, 931.5, 2, 66.1
3, 09/12/2018 03:39:54, 75, 108.7, 13.4, 75894.5, 676.4, 5.9, 1.5, 2.7, 449.3, 278.2, 60087.4, 14427.3, 30.1, 720.9, 2.3, 38.3
3, 09/12/2018 03:59:54, 71.6, 81.6, 12, 16985.4, 682.2, 6.6, 2, 3.1, 288.4, 208.8, 87470, 15530.3, 28.2, 661.9, 3.2, 13.2
3, 09/12/2018 04:19:54, 84.9, 99.9, 13.6, 10405, 625.9, 7.7, 6, 2.3, 369.8, 255.8, 74409.6, 15156.1, 32.3, 912.8, 7.8, 16.9
3, 09/12/2018 04:39:54, 64.2, 77.5, 10.4, 7026.8, 485.4, 14.3, 0.8, 0, 294.4, 198.5, 110917.9, 16343.7, 30.4, 973.5, 4.7, 15.7
3, 09/12/2018 04:59:54, 75.4, 94.4, 12.2, 30569.1, 489.5, 10.7, 3.5, 1.3, 369, 241.5, 83124.3, 19914.7, 34.3, 859.8, 3.8, 12.8
3, 09/12/2018 05:19:54, 44.9, 52.6, 7, 7790.2, 443.5, 16, 0.5, 0, 221, 134.7, 91137.2, 21249, 24.3, 762.4, 3.1, 9.8
3, 09/12/2018 05:39:54, 38.1, 36.6, 6.4, 6765.5, 482.7, 13.5, 0.4, 0, 126.7, 93.7, 51462.2, 14725.8, 19.6, 624.1, 6.8, 3
3, 09/12/2018 05:59:54, 54.7, 70.5, 9.4, 24104.9, 524.4, 16.5, 0.6, 8.2, 323, 180.6, 114632.4, 13655.9, 26.5, 831.2, 2.1, 10
3, 09/12/2018 06:19:54, 56.2, 67.2, 9.3, 4587.6, 565, 10, 0.7, 4, 231.2, 171.9, 101687.8, 13137.6, 23.8, 623.7, 4.3, 12.1
3, 09/12/2018 06:39:54, 49.2, 61.5, 8.9, 4170.6, 718.9, 5.1, 0.6, 0.2, 202.9, 157.4, 72289.7, 14244.3, 22.6, 582.9, 3.6, 12.4
3, 09/12/2018 06:59:54, 59.5, 72.1, 11.2, 17302.9, 557.7, 7.4, 0.8, 0, 264.3, 184.6, 76440.4, 11426.1, 24.8, 638.2, 3.9, 15.3
3, 09/12/2018 07:19:54, 42.8, 77.4, 7.2, 3620.1, 387.5, 8.5, 0.5, 0, 362.1, 198.1, 101459.3, 12346, 28.2, 686.7, 7.1, 12.1
3, 09/12/2018 07:40:53, 60.4, 88.1, 11.3, 2105.8, 643, 10.1, 0.7, 0, 265, 225.5, 164247.4, 14425.4, 30.1, 768.4, 7.2, 12.5
3, 09/12/2018 07:59:53, 57, 87, 10.9, 31077.4, 540.6, 13.9, 0.7, 0, 338.6, 222.8, 91492.1, 14059.1, 32.8, 909.7, 5.7, 12
3, 09/12/2018 08:20:53, 56.8, 99.8, 10.8, 2833.5, 443.9, 20.2, 0.9, 0, 384.6, 255.5, 74304.6, 13935.4, 34.3, 1139.5, 6.8, 9.7
3, 09/12/2018 08:39:53, 76.4, 101.7, 13.2, 8947, 623.5, 16.6, 4.9, 0.8, 518.1, 260.3, 133402.2, 11277.3, 38.5, 1177.9, 6, 12.3
3, 09/12/2018 08:59:53, 69, 89.9, 12.4, 29338.6, 730.7, 21, 4.3, 0.4, 449.5, 230.2, 156606.1, 13779.3, 37.7, 1131.8, 5.5, 10.1
3, 09/12/2018 09:19:53, 68.4, 94.3, 12.2, 2402, 660.6, 18.3, 2.8, 0.2, 433.2, 241.4, 81144.3, 12552.4, 35.6, 1253, 6.8, 9.5
3, 09/12/2018 09:39:58, 50.3, 57.7, 9.3, 2452.6, 489.7, 26.6, 0.6, 0, 232.6, 147.7, 59207.8, 16350.5, 29.7, 893.3, 7.4, 11.4
3, 09/12/2018 09:59:58, 71.8, 88.8, 14.6, 28634.8, 616.5, 29.5, 3.6, 0.2, 298.9, 227.4, 70631.4, 16823.1, 33.9, 834.7, 5.7, 14.4
3, 09/12/2018 10:19:58, 48.2, 57.2, 9.6, 4318.2, 616.8, 31.2, 2.5, 0.8, 328.5, 146.3, 79242.3, 18383.7, 26.8, 771.4, 7.1, 9.2
3, 09/12/2018 10:39:57, 33.4, 44, 5.9, 3853.1, 471.6, 27.9, 0.8, 0, 221.6, 112.6, 80260.8, 14569.4, 27.7, 894.4, 7.6, 6.1
3, 09/12/2018 10:59:58, 49.9, 62.4, 7.9, 12565.6, 576.8, 30.7, 1.8, 0.7, 365, 159.7, 82141.4, 15786.9, 30.7, 913.1, 7.6, 8.6
3, 09/12/2018 11:19:57, 51.6, 60.2, 7.8, 1313.6, 535.4, 53.8, 1.7, 0.1, 363, 154, 76951.3, 12740.5, 28.2, 784.2, 7.3, 7.1
3, 09/12/2018 11:39:58, 46.5, 48.3, 6.8, 2563.7, 455.5, 16.9, 0.4, 0, 152.6, 123.8, 98486, 11386.3, 25.9, 783.4, 8, 6.7
3, 09/12/2018 11:59:57, 57.5, 66.5, 9.4, 21816.9, 600, 29.4, 0.8, 0, 247.5, 170.3, 70604.6, 12991.3, 25.3, 728.4, 7.2, 8.6
3, 09/12/2018 12:19:58, 37.6, 39.2, 6.6, 3637.4, 394.5, 19.5, 0.4, 0, 136.8, 100.5, 70816.1, 12019.2, 22.2, 563.8, 8.5, 7.1
3, 09/12/2018 12:39:58, 63, 64.8, 9.7, 5570.2, 488.6, 19.9, 1.2, 0, 257.7, 165.8, 83249.3, 13021, 25.1, 781.2, 5.2, 6.6
3, 09/12/2018 12:59:57, 46.2, 52.4, 8.1, 17391.2, 554.2, 14.8, 0.5, 0, 170.3, 134.2, 55387.4, 14269.2, 20.5, 706, 2.6, 7.9
3, 09/12/2018 13:19:57, 37.3, 40.9, 7.4, 1752.6, 478, 31.6, 0.5, 0, 137.7, 104.7, 43234.1, 11235.4, 18.4, 594.8, 5.4, 5.4
3, 09/12/2018 13:39:57, 39.4, 43, 6.8, 4606.1, 456.5, 32.3, 1.1, 0, 283.3, 110, 45698.3, 12349.4, 16.3, 491.3, 2.2, 4.2
3, 09/12/2018 13:59:57, 35.2, 38.3, 5.8, 14001.5, 358.3, 16.7, 0.4, 0, 121.5, 98.1, 63549.7, 13317, 14.3, 413.3, 1.4, 4.1
3, 09/12/2018 14:19:57, 28.2, 28.2, 4.6, 4789, 403.7, 43.9, 0.3, 0, 128.4, 72.1, 45245.1, 11864.4, 11.6, 330, 0.7, 4.1
3, 09/12/2018 14:39:56, 35.6, 42.4, 5.7, 6144.7, 424.1, 34.6, 0.9, 0, 226, 108.6, 74601.8, 12901.4, 12.7, 362.2, 0.6, 4.2
3, 09/12/2018 14:59:57, 44.3, 53.4, 7.5, 25426.2, 298.2, 17.9, 0.5, 0, 329.2, 136.6, 69667, 14157, 15.9, 457.1, 0.6, 4.8
3, 09/12/2018 15:19:57, 27, 27.9, 4.6, 6139.4, 268.3, 15.3, 0.3, 0, 103.4, 71.4, 23455.3, 12910.3, 12, 295.8, 2.2, 3.2
3, 09/12/2018 15:39:57, 27.6, 31.6, 4.5, 6553.1, 318.3, 19, 0.6, 0, 233, 81, 29687.1, 13685.3, 13, 317.7, 2, 3.5
3, 09/12/2018 15:59:56, 35.8, 43.7, 6.6, 33921.5, 393.9, 16.2, 0.5, 0, 198.9, 111.9, 28449.7, 11252.3, 13.6, 330.1, 2.2, 7.2
3, 09/12/2018 16:19:56, 29.9, 28.5, 4.6, 4278.3, 352.7, 19.9, 0.5, 0, 233.7, 73.1, 34026.4, 14110.3, 10.9, 261.3, 0.4, 3.9
3, 09/12/2018 16:39:56, 33.8, 41.2, 6.5, 4584.8, 466.6, 13.6, 0.5, 0, 132.2, 105.5, 26955, 17685.5, 12.5, 330.9, 0.6, 10
3, 09/12/2018 16:59:56, 38.2, 51.9, 7.6, 19846.2, 337.5, 10.6, 0.5, 0, 330.9, 132.8, 26510, 18427.9, 15.5, 347.1, 0.8, 10.4
3, 09/12/2018 17:19:56, 34.3, 36.7, 8.1, 6534.1, 361.1, 4, 0.5, 0, 128.7, 94.1, 49802.1, 14626.6, 16.6, 377.4, 3.5, 8.8
3, 09/12/2018 17:39:56, 23.9, 24, 4.9, 7431.7, 378.1, 5, 0.4, 0, 104.2, 61.5, 32352.3, 17822, 12.9, 285.3, 8.7, 4.7
3, 09/12/2018 17:59:56, 42, 63.3, 7.4, 62126.2, 349.9, 3.4, 1.4, 14.5, 337.8, 162, 72943.5, 14182.5, 21.6, 447.8, 4.6, 7
3, 09/12/2018 18:19:56, 37.6, 37.1, 6.2, 7375.1, 319, 4.6, 0.5, 0.1, 121.5, 95.1, 58245.6, 16354.3, 21, 501.5, 9, 4.5
3, 09/12/2018 18:39:56, 35.1, 29.6, 4.2, 2422.5, 346.9, 4, 0.3, 0, 112.7, 75.7, 40872.6, 18284.5, 15.1, 344.7, 7, 1.1
3, 09/12/2018 18:59:56, 31.3, 28.1, 4.5, 17143.5, 507.5, 5.8, 0.4, 0, 157, 72, 38861.1, 17404.5, 13.3, 298.2, 4.2, 1.6
3, 09/12/2018 19:19:56, 22, 16.4, 2.6, 2175.2, 365.7, 5.6, 0.2, 0, 47.3, 42, 37395.9, 16579.2, 12.6, 273.1, 5.3, 0.6
3, 09/12/2018 19:39:56, 20.5, 17.1, 2.9, 12183.5, 427, 6.5, 0.2, 0, 67.2, 43.7, 35413.4, 18728.2, 12.5, 246.1, 7.4, 2.6
3, 09/12/2018 19:59:55, 23.2, 21.4, 4.2, 39417.5, 404.9, 6.6, 0.3, 0, 88.9, 54.9, 33603.7, 15962.8, 13.7, 296.8, 6.1, 2.8
3, 09/12/2018 20:19:56, 17.9, 14.6, 2.7, 5272.3, 390.2, 5.2, 0.2, 0, 90, 37.5, 33352.1, 16022, 12.7, 274.1, 5, 0.9
3, 09/12/2018 20:39:56, 17.5, 13.4, 2.9, 3929.3, 367.6, 5.2, 0.2, 0, 58.1, 34.4, 25870.7, 18553.8, 11, 206.5, 2, 1.1
3, 09/12/2018 21:00:55, 29.7, 28.2, 4.8, 32612.9, 506, 4.1, 0.3, 0, 134.8, 72.1, 50512.6, 15188.5, 14.6, 340.1, 2.8, 3.4
3, 09/12/2018 21:19:55, 21.6, 19.8, 3.8, 4437.8, 465.5, 6.8, 0.3, 0, 134.1, 50.6, 28749.3, 13478.2, 11.3, 309.9, 2.2, 0.8
3, 09/12/2018 21:39:56, 19.6, 14.8, 3.3, 5122, 430.4, 4.8, 0.3, 0, 56.1, 37.8, 35143.7, 17742.2, 10.5, 267.5, 2.2, 1.1
3, 09/12/2018 21:59:56, 25.4, 21.5, 4.1, 17800.3, 579.7, 4.6, 0.3, 0, 113.8, 55.1, 19479, 12682.6, 10.3, 296, 1.7, 1.5
3, 09/12/2018 22:19:56, 17.8, 14.4, 3.1, 3371.9, 371.3, 5.4, 0.3, 0, 64.3, 36.9, 25776.5, 15174.5, 10.9, 235.7, 1.8, 1
3, 09/12/2018 22:39:55, 19.5, 16.3, 3.7, 4902, 373.5, 5.1, 0.3, 0, 51.2, 41.7, 43333.6, 17471.4, 10.2, 231.2, 1.1, 1.5
3, 09/12/2018 22:59:55, 39.5, 34.5, 6.7, 21112.9, 618.6, 6.2, 0.4, 0, 159.2, 88.4, 52305.8, 16033.4, 11.8, 356.4, 0.8, 3.5
3, 09/12/2018 23:19:55, 23.9, 18.3, 3.5, 6004.4, 558.2, 4.1, 0.3, 0, 63.5, 46.9, 58424.6, 17394.9, 9.8, 227.2, 1.1, 1.5
3, 09/12/2018 23:39:55, 28, 23.9, 4.3, 4802.7, 541.9, 4.5, 0.3, 0, 176.5, 61.1, 50294.8, 17180.3, 9.9, 267.6, 1.1, 1.2
4, 08/12/2018 23:59:39, 45.6, 36.3, 7.2, 17891.1, 379.1, 2.7, 0.5, 0, 172.7, 93, 75139.8, 273.2, 21.9, 338.5, 0.8, 6.7
4, 09/12/2018 00:19:39, 50.6, 78.2, 8.7, 20296.2, 406.3, 1.5, 1.8, 7.6, 298.2, 200.1, 104679.6, 503.5, 48.8, 587.6, 5.1, 29.6
4, 09/12/2018 00:39:39, 74.7, 98.8, 13.7, 5217.3, 392.4, 2.1, 2.7, 26.9, 274.6, 252.8, 97638.1, 394.3, 51.2, 779.3, 8.6, 11.5
4, 09/12/2018 00:59:38, 72.5, 101.4, 11.6, 15409.4, 470.8, 0.6, 1.4, 25.2, 313.1, 259.6, 96052.5, 540.2, 45.7, 663.9, 5.9, 10.2
4, 09/12/2018 01:19:39, 76, 75.1, 11.8, 3313.4, 575.4, 1, 1.1, 9.9, 219, 192.2, 94298.8, 184.6, 43.6, 598, 3.9, 8.6
4, 09/12/2018 01:39:39, 72.3, 71.6, 10.1, 3320.4, 526.3, 1, 1, 9.8, 236.3, 183.3, 83321.3, 160, 41.8, 559.7, 2.9, 5.4
4, 09/12/2018 01:59:39, 79.3, 83.4, 13.2, 18839.2, 637.1, 1.4, 1.7, 4.5, 270.4, 213.4, 89365.9, 192.8, 43.5, 713.4, 3.8, 9.4
4, 09/12/2018 02:19:38, 59.9, 58.3, 8.9, 4209.3, 454.8, 0.6, 0.6, 0.3, 194.2, 149.3, 80159.9, 155.4, 33.5, 579.4, 3.5, 7.8
4, 09/12/2018 02:40:38, 51.2, 50.1, 8.7, 9979.4, 453.9, 1.6, 0.6, 0, 176.1, 128.3, 70443.5, 226.6, 28.1, 479.3, 3.8, 10
4, 09/12/2018 02:59:38, 61.2, 104.9, 10.2, 18276.9, 397.4, 2.9, 1.2, 5.2, 456.2, 268.5, 76157.6, 229.9, 38.9, 740.8, 2.3, 11.4
4, 09/12/2018 03:20:38, 63.8, 91.2, 9.8, 40900.3, 362.9, 2.4, 1.1, 7.2, 282.1, 233.6, 80180.5, 209.6, 39.2, 735.6, 3.7, 32.5
4, 09/12/2018 03:39:38, 60.4, 61.2, 9.9, 24192.9, 505.8, 2, 0.6, 0.5, 223.2, 156.8, 82300.8, 184.8, 31.8, 608.5, 2.2, 18
4, 09/12/2018 03:59:38, 66.8, 101.7, 12.1, 23137.2, 578, 1.9, 2.1, 4, 495.9, 260.4, 116335.5, 274.3, 45.4, 662.6, 8.4, 29.5
4, 09/12/2018 04:19:38, 81, 91.8, 15, 9632.3, 505.7, 3.5, 6.6, 11.3, 516.5, 235.1, 114193.7, 266.5, 52.9, 792.8, 9.4, 13.6
4, 09/12/2018 04:39:37, 93.1, 121.2, 15.6, 6873.5, 403.8, 3.5, 9.9, 6, 431.6, 310.3, 112066, 232.8, 48.5, 864.7, 5.7, 22.6
4, 09/12/2018 04:59:37, 87.6, 96.9, 14.3, 20095.1, 618.9, 2.8, 5.3, 0.5, 348.3, 247.9, 101502.2, 171.8, 40.7, 843.3, 5.2, 10.1
4, 09/12/2018 05:19:38, 74.9, 68.7, 12, 2104.1, 399.8, 9.4, 1.9, 0, 265.9, 175.9, 83664.5, 311.9, 35.8, 725.5, 7, 7.1
4, 09/12/2018 05:39:37, 78.9, 74.2, 11.6, 2305.7, 497.4, 10.2, 2.6, 0.3, 407.8, 190, 81080.7, 182.7, 34.1, 833, 4.6, 4.2
4, 09/12/2018 05:59:38, 69.1, 67.2, 10.6, 14611.1, 690.3, 5, 1.2, 0, 239.7, 172.1, 73484.9, 136.3, 33.2, 740.3, 3.1, 10.9
4, 09/12/2018 06:20:37, 53, 45.1, 9.5, 4593, 609.4, 6.1, 0.7, 0.4, 175.1, 115.4, 78679.3, 162, 28.3, 612.9, 6.5, 7
4, 09/12/2018 06:40:37, 58.9, 62.1, 10.4, 3544, 580.4, 7.2, 0.7, 0.3, 214.4, 158.9, 74440.7, 118, 30.2, 673.3, 7.9, 9.3
4, 09/12/2018 06:59:37, 63.9, 57.8, 9.9, 25486, 503.9, 11.3, 0.8, 0, 189.5, 147.9, 104050.5, 168.5, 29.6, 650.4, 6.5, 7.8
4, 09/12/2018 07:20:37, 84.5, 81.1, 12.9, 7242.9, 560.5, 7.5, 3.8, 0, 253.9, 207.6, 99356.1, 301.9, 34.7, 701.1, 7.4, 7.4
4, 09/12/2018 07:40:37, 71.5, 64.9, 11.8, 6666.8, 623.7, 10.9, 1.1, 0, 218.2, 166.1, 103897.1, 357.1, 35.7, 674.9, 6.1, 6.5
4, 09/12/2018 07:59:37, 70.1, 96.4, 12.1, 26248.2, 595.9, 14.7, 1.7, 0, 431.5, 246.8, 86665.2, 234.3, 38.2, 844.3, 6.1, 11.6
4, 09/12/2018 08:20:37, 89.1, 101.1, 12.1, 3568.6, 846.8, 10.9, 9.1, 0.3, 431.9, 258.9, 67304.1, 160.2, 36.4, 1056.2, 4.3, 5.9
4, 09/12/2018 08:39:37, 80.8, 81.6, 10.8, 3204.5, 767.5, 11.7, 1.5, 0.1, 308.6, 208.9, 70862.2, 201.1, 30.3, 746.9, 2, 5.6
4, 09/12/2018 08:59:37, 78.2, 88.5, 9.9, 23102.2, 732.6, 7.1, 4.8, 3.5, 458.1, 226.7, 88901.2, 315.6, 32.1, 777.7, 1.4, 5.8
4, 09/12/2018 09:19:37, 87.8, 92, 11.4, 9557.1, 663.6, 8, 4.5, 0.1, 323.2, 235.6, 78909.6, 246.1, 35.9, 990.8, 1.9, 5.4
4, 09/12/2018 09:39:36, 91.7, 86.3, 12, 7816.5, 448.5, 3.6, 4, 0, 309, 220.8, 104927.1, 132.2, 33.3, 938.8, 1.6, 5.8
4, 09/12/2018 09:59:36, 79.9, 77.6, 10.8, 20666.8, 394, 2.3, 1.4, 0, 248.3, 198.6, 85466.1, 237.1, 28.3, 793.9, 2.3, 5.7
4, 09/12/2018 10:19:36, 83.9, 72, 10.1, 1919.8, 454.5, 4.7, 2.5, 0, 225.5, 184.4, 80814.7, 707.7, 24.9, 678.1, 1.9, 3.6
4, 09/12/2018 10:39:36, 73.2, 64.6, 8, 2268.7, 545.2, 10.2, 1, 0, 233.2, 165.2, 78664.4, 634.9, 23.6, 664, 1.4, 1.7
4, 09/12/2018 11:00:37, 81.5, 72.7, 10.4, 51902.1, 633.8, 7, 3, 0.1, 254.7, 186.1, 77415.9, 557.3, 27.4, 806.6, 1.6, 4.9
4, 09/12/2018 11:19:36, 61.5, 50.2, 7.7, 5720.9, 498.2, 11.6, 0.7, 0, 197.7, 128.5, 71169.8, 955.9, 21.3, 563.1, 1.5, 2.5
4, 09/12/2018 11:39:36, 75, 62, 9, 5665.7, 514.7, 8.9, 1.2, 0, 202.9, 158.7, 76156.4, 808.2, 26, 762.4, 3.9, 3
4, 09/12/2018 11:59:36, 78.4, 83, 11, 22205.2, 349.4, 4.5, 6, 0.3, 334, 212.5, 87086.6, 641.6, 29, 761, 5.2, 6.9
4, 09/12/2018 12:19:36, 61.4, 60.3, 8.6, 7546.9, 236.3, 1.8, 0.7, 0, 238.1, 154.5, 105271.4, 833.2, 24.9, 557.1, 6.2, 3.7
4, 09/12/2018 12:39:35, 69.5, 65.3, 10.6, 6916.9, 439.3, 17, 1.4, 0, 231.2, 167.2, 69856.8, 1064.8, 25.9, 616.8, 3.7, 5.9
4, 09/12/2018 12:59:36, 66.7, 59.3, 9.5, 18642.3, 436.2, 9, 2, 0, 236.3, 151.9, 75105.3, 932.8, 25.3, 540.3, 2.2, 4.6
4, 09/12/2018 13:19:41, 59.8, 45.7, 8.7, 7836.5, 344.1, 9, 0.5, 0, 148.9, 117.1, 75436.1, 861.8, 22.6, 419.3, 2.1, 2.5
4, 09/12/2018 13:39:40, 54.1, 43.7, 7.1, 5509.2, 337.1, 8.8, 0.4, 0, 135.5, 111.9, 91363, 1052.4, 21.1, 422.1, 1.9, 2.1
4, 09/12/2018 13:59:41, 64.4, 55.8, 9.1, 23083.5, 521.7, 2.1, 1.2, 0, 213.5, 142.8, 97404.7, 907.1, 23.1, 464.7, 2.1, 5.2
4, 09/12/2018 14:19:50, 46.7, 35.5, 5.6, 3838.6, 370.8, 0.6, 0.4, 0, 111.5, 91, 68858.7, 884.9, 20.7, 366.3, 2.9, 2.3
4, 09/12/2018 14:39:51, 42.9, 33.4, 4.5, 650.3, 223.5, 2.5, 0.3, 0, 107.4, 85.4, 61360.3, 981, 19.4, 360.5, 2.1, 1.9
4, 09/12/2018 14:59:50, 64, 51, 8.6, 12775, 554.2, 2.5, 1.2, 0, 211.1, 130.5, 76820.5, 1123.3, 20.6, 503.7, 2.3, 2.2
4, 09/12/2018 15:19:51, 36.9, 26, 4.5, 838.9, 398, 0.2, 0.3, 0, 112.6, 66.5, 73829.1, 420.6, 18.8, 403, 1.3, 1.6
4, 09/12/2018 15:39:50, 34.1, 24.1, 4.3, 794.4, 473.3, 0.7, 0.3, 0, 76.8, 61.8, 58769.2, 323.3, 17.8, 376.6, 1.3, 1.1
4, 09/12/2018 16:02:50, 45, 37.2, 6.1, 1845.4, 421.8, 3.2, 0.4, 0, 243.6, 95.3, 91490.2, 1514.9, 17.6, 401.6, 2.7, 2.7
4, 09/12/2018 16:19:50, 43.8, 35.2, 6.6, 2614.2, 516.3, 1.5, 0.4, 0, 142.1, 90, 61671.6, 748, 17.1, 348.6, 1.1, 3.8
4, 09/12/2018 16:39:55, 42.5, 32.2, 5.9, 4710.3, 489.9, 0.3, 0.4, 0, 152.4, 82.4, 60698.8, 183.8, 17.3, 339.3, 0.3, 2.7
4, 09/12/2018 16:59:55, 44.7, 34.1, 5.6, 19512.9, 603, 0.7, 0.4, 0, 149.7, 87.2, 59413.5, 165.8, 16.1, 305.6, 0.2, 2.8
4, 09/12/2018 17:19:54, 37.4, 27.1, 5.2, 1800.5, 498.7, 0.6, 0.4, 0, 127, 69.4, 60818.7, 139.6, 17.4, 311.8, 3.3, 2.2
4, 09/12/2018 17:39:55, 35.2, 27.1, 4.9, 1492.8, 454.2, 0.8, 0.4, 0, 101.1, 69.3, 69722.4, 114.8, 17.6, 256.7, 1.6, 3.2
4, 09/12/2018 18:02:54, 41.6, 41, 6.3, 2874.5, 413.1, 1.6, 0.5, 0, 239.6, 105, 87858.8, 161.4, 20.9, 323.6, 1.6, 4.5
4, 09/12/2018 18:19:55, 46.6, 36.1, 7.1, 5684.6, 560.2, 1.3, 0.5, 0, 233.3, 92.4, 55918.2, 193.8, 18.2, 286.1, 1.5, 3
4, 09/12/2018 18:39:54, 28.2, 13.7, 3.3, 4723.4, 470.7, 1.2, 0.3, 0, 43.9, 35, 56212.2, 193.8, 15.4, 171.3, 3.6, 1.4
4, 09/12/2018 18:59:55, 37.9, 27.2, 5.9, 21894.8, 445.8, 1.7, 0.4, 0, 160.5, 69.7, 59181.8, 197.1, 19.6, 294.6, 7.6, 4.5
4, 09/12/2018 19:19:55, 33.4, 19.1, 4.6, 4974, 475.2, 1.2, 0.3, 0, 75.5, 48.8, 59380.8, 196.4, 20.3, 252, 5, 1.9
4, 09/12/2018 19:39:54, 29.5, 16.1, 3.4, 3427.1, 485.5, 2, 0.2, 0, 99.6, 41.1, 55769.9, 161.1, 18.5, 251.1, 4.3, 1.3
4, 09/12/2018 19:59:54, 46.4, 35.9, 7, 18586.3, 616.6, 2.3, 0.7, 0.2, 209.3, 91.9, 57510.8, 111.7, 20.7, 373.2, 4.1, 4.8
4, 09/12/2018 20:19:55, 30, 17.1, 3.9, 2076.4, 474.4, 3.3, 0.3, 0, 78.3, 43.7, 55540.1, 129.9, 17.8, 258.4, 9.2, 1.6
4, 09/12/2018 20:39:55, 28.9, 14.6, 3.6, 1975.8, 446.9, 3, 0.3, 0, 82.1, 37.5, 56746.5, 96, 15.5, 197.8, 9.1, 1
4, 09/12/2018 20:59:54, 51, 49, 7.9, 14453.9, 430.7, 3.9, 0.6, 0, 211.9, 125.5, 83380.8, 213.3, 23.5, 440.3, 5.9, 8
4, 09/12/2018 21:19:54, 56.1, 42.9, 8.5, 4374.5, 442.4, 1.5, 0.9, 0.3, 156, 109.9, 65797.1, 175, 18.7, 371, 5.9, 2.3
4, 09/12/2018 21:39:54, 38.5, 23.3, 5.6, 2788.6, 437.4, 1.5, 0.4, 0, 97.2, 59.7, 58817.6, 129.3, 16.6, 289, 2.7, 1.5
4, 09/12/2018 21:59:54, 41.3, 31.8, 5.5, 18897.5, 421, 1.4, 0.4, 0, 124, 81.4, 57067.3, 147.8, 21.3, 270.5, 2.3, 4.1
4, 09/12/2018 22:19:54, 41.6, 37.3, 6.1, 2324.1, 436.1, 1.1, 0.4, 0.4, 159.1, 95.5, 78366.5, 109.2, 21.5, 386.9, 3, 2.6
4, 09/12/2018 22:39:53, 43.8, 34.5, 6.5, 987.6, 379.5, 1.1, 0.4, 0.1, 136.3, 88.3, 62542.8, 70.9, 20, 307.9, 2.7, 3.6
4, 09/12/2018 22:59:53, 45.8, 34.4, 6.6, 14614.7, 396.4, 1.9, 0.4, 0, 172.5, 88.1, 72468.6, 151.6, 20.7, 365.9, 2.6, 4.5
4, 09/12/2018 23:19:53, 36.4, 20.7, 3.8, 489.4, 398.6, 1.4, 0.3, 0, 81.9, 52.9, 55649.5, 88.9, 18.3, 378.2, 3, 1.1
4, 09/12/2018 23:39:53, 27.5, 12.5, 2.9, 1084.9, 448.1, 0.4, 0.2, 0, 60.8, 31.9, 56913.5, 68, 17.5, 331.4, 3.9, 0.7
