HOST, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
3, 07/12/2018 21:20:01, 37.2, 50.7, 5.8, 5916.8, 76.7, 4.3, 0.4, 0, 165.5, 129.8, 63524.5, 151.9, 16, 427.1, 0.4, 8.6
3, 07/12/2018 21:40:01, 28, 43, 5.1, 9760.7, 83.6, 5.7, 0.4, 0, 179.7, 110, 63370.8, 104.8, 15.4, 388.1, 0.5, 7.6
3, 07/12/2018 22:00:01, 35.5, 44.3, 6.3, 19082.3, 263.1, 4.2, 0.5, 0.1, 183, 113.5, 45075, 93.3, 15.8, 443.2, 0.7, 7
3, 07/12/2018 22:20:00, 26.9, 37.5, 5.8, 9580.8, 48.3, 5.5, 0.5, 0, 120.7, 96, 43819.3, 131.8, 13, 343.2, 1.6, 9.2
3, 07/12/2018 22:40:00, 29.2, 40.4, 5.8, 14150.2, 105.3, 4.8, 0.5, 0, 167, 103.4, 40924.8, 109.7, 12.9, 333.3, 1, 9
3, 07/12/2018 23:00:01, 32.3, 45.2, 6.6, 25168.3, 254.5, 4.1, 0.5, 0.2, 199, 115.7, 54893, 117.8, 15, 379.7, 1.1, 7.6
3, 07/12/2018 23:19:01, 21.6, 38.6, 4.2, 5381.1, 61.8, 5.6, 0.3, 3.8, 237.6, 98.8, 45429.5, 103.1, 15.9, 372.8, 1, 4.5
3, 07/12/2018 23:40:01, 40.2, 86.5, 5.9, 5959.5, 46.6, 4.5, 1.8, 34.8, 298.5, 221.5, 43066, 125.4, 21.4, 540.1, 1.2, 2.8
4, 07/12/2018 07:00:03, 66.1, 90.1, 12.7, 20169.4, 318.8, 8.8, 1.1, 14.9, 284.5, 230.6, 152135.1, 199.1, 37.5, 800.8, 10, 15.4
4, 07/12/2018 07:20:03, 59.4, 81.4, 12, 8187.5, 268, 5.9, 0.7, 7.5, 258.5, 208.3, 98753.7, 173.7, 32.2, 634.4, 11.1, 21.7
4, 07/12/2018 07:40:03, 82.7, 118, 15.1, 4897.4, 261.1, 5, 3.2, 8.8, 359.5, 302, 104652.5, 107, 38.4, 860.8, 7.3, 17.4
4, 07/12/2018 08:00:03, 74, 109.4, 13.9, 21889.6, 230.2, 9.2, 2.7, 5.3, 332.5, 280, 114201.5, 89, 36.9, 824.6, 6.7, 18.1
4, 07/12/2018 08:20:03, 73.4, 81.8, 12.5, 5805.2, 387.3, 8.9, 1.2, 0.4, 282.9, 209.5, 102046.5, 291, 31.9, 665.4, 3.2, 14.7
4, 07/12/2018 08:39:03, 48.8, 64.9, 8.6, 5950.3, 224, 17.3, 0.6, 0.7, 221.8, 166, 99281.4, 163.5, 33.6, 616.4, 3.3, 11.3
4, 07/12/2018 09:00:03, 54.8, 86.9, 9.4, 20731.4, 205.2, 20.8, 0.7, 1.3, 1321.9, 222.5, 147656.9, 263.2, 33.4, 657.2, 1.6, 10.7
4, 07/12/2018 09:20:02, 63.6, 84.8, 11.4, 2614.7, 382.5, 20.1, 1.8, 1.4, 286.5, 217, 213449.1, 232, 37.4, 1008.5, 1.3, 10.1
4, 07/12/2018 09:40:02, 69, 82.6, 13, 2171.6, 753.1, 31.6, 1.2, 0.4, 248.6, 211.4, 108478.5, 204.8, 40.1, 1345.3, 1.7, 10.4
4, 07/12/2018 10:00:03, 70, 105.2, 16.1, 34541.1, 220.1, 23.2, 1.8, 7.5, 327, 269.4, 112599, 270.1, 46, 1145.2, 5.6, 16.2
4, 07/12/2018 10:20:02, 74, 123.7, 17.2, 4903.4, 299.4, 11, 4.6, 16.2, 512.3, 316.6, 130556.4, 324.8, 52.7, 1077.1, 6.8, 17.6
4, 07/12/2018 10:41:02, 58.2, 110, 13.1, 10986, 151.5, 8.2, 1.9, 14.4, 399.4, 281.7, 118177.9, 441.8, 48.4, 1018.9, 4.6, 12.6
4, 07/12/2018 11:00:02, 72.3, 116.3, 16.9, 51454.7, 286.1, 14.4, 2.3, 6.4, 363.1, 297.8, 138632.8, 369.4, 46.9, 1088.1, 3.3, 20.7
4, 07/12/2018 11:20:02, 80.3, 129.3, 16.8, 7502.9, 344.6, 16.8, 5.9, 16.1, 401.6, 331, 96116.7, 278.1, 43.6, 1033.6, 2.6, 16.1
4, 07/12/2018 11:39:17, 65.6, 90.5, 13.5, 7998.9, 252.7, 5.2, 0.9, 4.3, 284.8, 231.7, 101633, 172.7, 34.8, 800.5, 3.5, 13.6
4, 07/12/2018 11:59:17, 62.8, 92.6, 11.6, 19053, 184.9, 20.4, 1, 2.5, 284.5, 237, 99135.3, 155.4, 35.2, 899.3, 3.1, 12
4, 07/12/2018 12:20:16, 78.6, 102.8, 13, 3988.1, 401.7, 15.6, 5.1, 3.2, 365.1, 263.3, 102942.4, 150.5, 35.8, 994.9, 1.9, 10.9
4, 07/12/2018 12:39:16, 60.5, 87.4, 10.5, 3908.2, 264.4, 17.8, 4.8, 4.6, 389.5, 223.7, 118864.5, 89, 37.2, 1097.7, 1.2, 9.3
4, 07/12/2018 12:59:16, 73.9, 115, 13.1, 19372.3, 402.3, 20, 5.9, 3.6, 402.9, 294.4, 106353, 154.2, 39.4, 1074.4, 1.9, 12.7
4, 07/12/2018 13:19:16, 64.4, 94.2, 11.7, 7934, 264.7, 12.6, 0.9, 0.1, 277.8, 241.1, 109437.9, 152.2, 38.7, 998.7, 3, 11.9
4, 07/12/2018 13:39:16, 64.7, 84.9, 11.9, 6184.9, 334.1, 21.6, 0.8, 0.1, 274.5, 217.3, 109426.1, 158.2, 36, 862.4, 3.2, 10.8
4, 07/12/2018 14:00:16, 66.2, 84.5, 11.9, 15110.1, 332.2, 26, 1.1, 0.1, 332.4, 216.3, 94209.8, 123.4, 35.7, 879.3, 1.4, 11.9
4, 07/12/2018 14:19:16, 66.8, 87.5, 12.1, 6054, 191, 9.7, 4.3, 1.8, 338.9, 223.9, 99269.5, 144.5, 36.1, 894.6, 4.1, 11.7
4, 07/12/2018 14:41:16, 62.2, 92.9, 11.6, 4576.6, 231.4, 22.1, 1.4, 0.8, 317.8, 237.9, 95788.6, 137.2, 36.5, 984.9, 6.7, 12.2
4, 07/12/2018 15:00:16, 60, 86.6, 11.5, 28717.3, 182.2, 5.3, 0.7, 7.5, 260.6, 221.8, 109799.7, 173.6, 30.1, 629.3, 3.7, 13.4
4, 07/12/2018 15:19:16, 62.5, 80.1, 11, 12192.9, 319.1, 15.7, 2.3, 2.5, 293.8, 205, 76370.2, 180.7, 28, 561.7, 1.9, 14.9
4, 07/12/2018 15:39:26, 53.4, 70, 9.8, 12211.2, 135.3, 8.2, 0.6, 0.6, 274.8, 179.1, 84105.7, 171.9, 24.5, 474.9, 1, 13.6
4, 07/12/2018 15:59:25, 81.4, 102.1, 15, 17223.3, 287.6, 18.6, 4.4, 2.6, 350.3, 261.4, 94820.3, 160.6, 35.3, 791.8, 1, 14.4
4, 07/12/2018 16:20:26, 81.5, 95.1, 14.5, 3993.8, 516.8, 5.2, 2, 0.3, 292.4, 243.4, 88926.3, 113.8, 29.6, 795.7, 1.3, 11
4, 07/12/2018 16:39:26, 71.2, 85.4, 15.1, 2297.1, 360.3, 6.8, 1.3, 0, 289, 218.7, 114821.8, 108.1, 31.9, 782.9, 1.6, 15.3
4, 07/12/2018 16:59:25, 82.3, 93.2, 16.4, 18409, 612, 18, 2.2, 1.9, 289.7, 238.7, 84233, 152.8, 31, 813, 1.4, 15.3
4, 07/12/2018 17:20:26, 67.9, 85.5, 12.5, 4352.9, 345.3, 5.1, 0.9, 4.5, 324.7, 218.8, 108657.7, 128.7, 29.4, 718.7, 1.7, 13.1
4, 07/12/2018 17:40:25, 69.6, 81.5, 11.9, 4060.7, 214.3, 15.7, 2.2, 1.5, 290.9, 208.8, 96131.9, 112.6, 28.7, 719.3, 1.2, 10.3
4, 07/12/2018 17:59:25, 53.8, 72.3, 11.1, 7833.9, 430.8, 21.4, 0.8, 0.1, 257.3, 185, 80832.5, 142.1, 26.8, 582.8, 1.8, 12.6
4, 07/12/2018 18:19:25, 46, 56.4, 10.3, 8359.9, 197, 19.5, 0.8, 0.1, 289.8, 144.3, 65907.4, 271.2, 22.3, 403.8, 2.9, 12.2
4, 07/12/2018 18:39:26, 46.8, 52.8, 10.4, 6409.2, 145.2, 10.2, 0.7, 0, 156.2, 135.1, 89092.5, 133.8, 22.1, 417.6, 1.9, 11.2
4, 07/12/2018 18:59:25, 53.9, 94.2, 11.5, 18774.1, 159.9, 23.2, 2, 0.6, 345.6, 241.3, 88963.9, 114.3, 32.3, 718, 1.7, 14
4, 07/12/2018 19:20:25, 50.5, 62.6, 11.9, 3265.4, 297.3, 5.8, 0.8, 0.2, 217.2, 160.2, 66559.1, 197.5, 22.9, 475.9, 1.4, 13.8
4, 07/12/2018 19:39:30, 46.9, 55.3, 9.6, 2837.3, 211.7, 15.1, 0.6, 0.1, 179.9, 141.5, 71190.9, 139, 21, 452.3, 1.1, 9.7
4, 07/12/2018 19:59:30, 66.3, 82.9, 13.4, 50209, 362, 10.5, 2, 0.8, 613.4, 212.3, 77739, 161, 25.4, 524.5, 4, 14
4, 07/12/2018 20:19:30, 41.7, 54.5, 8.6, 11783, 272.9, 5.3, 0.6, 0.1, 163, 139.4, 76396.8, 228.3, 24.6, 486.3, 5.7, 9.6
4, 07/12/2018 20:40:30, 39, 47.6, 8.7, 2474.5, 129, 5.3, 0.6, 0.1, 173.5, 121.9, 74788.4, 138.9, 21.9, 425.5, 2.1, 11.6
4, 07/12/2018 20:59:29, 57.6, 74.4, 12.2, 27322.3, 57.8, 3.2, 0.8, 1, 261.6, 190.4, 74580.6, 211.8, 26.9, 551.9, 2.2, 19.8
4, 07/12/2018 21:19:30, 52.3, 70.5, 11.2, 11822.7, 121, 3.8, 0.8, 0.8, 242.1, 180.5, 86840.1, 152.6, 25.4, 572.6, 2.8, 10.4
4, 07/12/2018 21:39:29, 47.9, 57.6, 10.1, 3399.7, 98.1, 2, 0.7, 0.1, 190, 147.3, 81118.7, 136.1, 23.9, 463, 3.2, 12.6
4, 07/12/2018 21:59:30, 51.1, 56.1, 10.7, 17639.2, 119.6, 4.7, 0.7, 0, 182.9, 143.7, 70054.6, 143.9, 26.7, 495.9, 2.6, 12.3
4, 07/12/2018 22:19:29, 33.6, 36.2, 6.7, 1010.7, 101.3, 3.3, 0.5, 0, 154.6, 92.6, 70204.2, 107.8, 20.4, 365.7, 1.9, 6.5
4, 07/12/2018 22:39:30, 28.7, 30.7, 5.4, 436.9, 85.9, 3.4, 0.4, 0, 111.4, 78.6, 70100.6, 77, 20.3, 350.9, 2, 6.8
4, 07/12/2018 22:59:29, 32.2, 36.7, 6.3, 13428.8, 94.5, 4.9, 0.5, 0, 136.1, 93.9, 67175.1, 91, 23.4, 425.8, 1.1, 7
4, 07/12/2018 23:19:29, 35.8, 38.7, 6.7, 1820.1, 157.7, 2.4, 0.5, 0, 166, 99, 71369.4, 124.9, 21.5, 430.4, 1.7, 5.4
4, 07/12/2018 23:39:29, 32, 38.2, 6.2, 681.4, 101.4, 1.8, 0.5, 0, 137.2, 97.8, 71852.2, 114.7, 21.9, 456.4, 1.9, 5.5
